"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"20260708","","06055HAH6","","BANK OF AMERICA CORP Variable rate","","",160811566.04,0.0255,155649000.0,1.0332,"USD","",""
"20260708","","949746804","WFC.L","Wells Fargo & Company, Series L, 7.500%","","",129984508.71,0.0206,110579.0,1175.49,"USD","",""
"20260708","","06738EBX2","","BARCLAYS PLC Variable rate","","",105191500.0,0.0167,100000000.0,1.0519,"USD","",""
"20260708","","48128BAQ4","","JPMORGAN CHASE & CO Variable rate","","",86204391.75,0.0137,82350000.0,1.0468,"USD","",""
"20260708","","65339K837","NEE.U","NextEra Energy Capital Holdings, Inc., Series U, 6.500%, Due 06/01/2085","","",84563870.25,0.0134,3458645.0,24.45,"USD","",""
"20260708","","05602XQS0","","BNP PARIBAS Variable rate","","",80370000.0,0.0128,80000000.0,1.0046,"USD","",""
"20260708","","98389B878","XELLL","Xcel Energy Inc., 6.250%, Due 10/15/2085","","",78686837.5,0.0125,3313130.0,23.75,"USD","",""
"20260708","","225313AT2","","CREDIT AGRICOLE SA Variable rate","","",77664929.05,0.0123,75172000.0,1.0332,"USD","",""
"20260708","","172967QJ3","","CITIGROUP INC Series HH, Variable rate","","",76677576.96,0.0122,75485000.0,1.0158,"USD","",""
"20260708","","416515BC7","","THE HARTFORD INSUR GRP INC Variable rate, due 02/12/2047","","",69121204.13,0.011,69648000.0,0.9924,"USD","",""
"20260708","","808513BJ3","","CHARLES SCHWAB CORP Series H, Variable rate","","",68697188.77,0.0109,73169000.0,0.9389,"USD","",""
"20260708","","21871X208","CRBD","Corebridge Financial, Inc., 6.375%, Due 12/15/2064","","",67544967.84,0.0107,2941854.0,22.96,"USD","",""
"20260708","","38141GA79","","GOLDMAN SACHS GROUP INC Variable rate","","",66438823.42,0.0105,63323000.0,1.0492,"USD","",""
"20260708","","87264A204","TMUSZ","T-Mobile USA Inc., 5.50%, Due 03/01/2070","","",64857573.45,0.0103,3149955.0,20.59,"USD","",""
"20260708","","02369GAA3","","AMER AGCREDIT ACA Variable rate","","",64199563.75,0.0102,64250000.0,0.9992,"USD","",""
"20260708","","06368LQ58","","BANK OF MONTREAL Variable rate, due 05/26/2084","","",63604339.2,0.0101,60800000.0,1.0461,"USD","",""
"20260708","","233331792","DTK","DTE Energy Company, Series H, 6.25%, Due 10/01/2085","","",62790417.78,0.01,2614089.0,24.02,"USD","",""
