"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"20260901","","06055HAH6","","BANK OF AMERICA CORP Variable rate","","",159735097.54,0.0256,155649000.0,1.0263,"USD","",""
"20260901","","949746804","WFC.L","Wells Fargo & Company, Series L, 7.500%","","",119057017.38,0.0191,104069.0,1144.02,"USD","",""
"20260901","","06738EBX2","","BARCLAYS PLC Variable rate","","",104790000.0,0.0168,100000000.0,1.0479,"USD","",""
"20260901","","172967QJ3","","CITIGROUP INC Series HH, Variable rate","","",82232535.23,0.0132,81035000.0,1.0148,"USD","",""
"20260901","","65339K837","NEE.U","NextEra Energy Capital Holdings, Inc., Series U, 6.500%, Due 06/01/2085","","",80448082.7,0.0129,3458645.0,23.26,"USD","",""
"20260901","","05602XQS0","","BNP PARIBAS Variable rate","","",79016944.0,0.0127,80000000.0,0.9877,"USD","",""
"20260901","","225313AT2","","CREDIT AGRICOLE SA Variable rate","","",75963786.69,0.0122,75172000.0,1.0105,"USD","",""
"20260901","","48128BAQ4","","JPMORGAN CHASE & CO Variable rate","","",76105172.7,0.0122,73350000.0,1.0376,"USD","",""
"20260901","","98389B878","XELLL","Xcel Energy Inc., 6.250%, Due 10/15/2085","","",74947910.65,0.012,3338437.0,22.45,"USD","",""
"20260901","","416515BC7","","THE HARTFORD INSUR GRP INC Variable rate, due 02/12/2047","","",69729441.49,0.0112,69648000.0,1.0012,"USD","",""
"20260901","","808513BJ3","","CHARLES SCHWAB CORP Series H, Variable rate","","",68136355.7,0.0109,73169000.0,0.9312,"USD","",""
"20260901","","92343VJM7","","VERIZON COMMUNICATIONS Variable rate, due 02/15/2057","","",68173373.99,0.0109,68336000.0,0.9976,"USD","",""
"20260901","","38141GA79","","GOLDMAN SACHS GROUP INC Variable rate","","",65641761.61,0.0105,63323000.0,1.0366,"USD","",""
"20260901","","21871X208","CRBD","Corebridge Financial, Inc., 6.375%, Due 12/15/2064","","",65041037.88,0.0104,3002818.0,21.66,"USD","",""
"20260901","","02369GAA3","","AMER AGCREDIT ACA Variable rate","","",64172900.0,0.0103,64250000.0,0.9988,"USD","",""
"20260901","","06368LQ58","","BANK OF MONTREAL Variable rate, due 05/26/2084","","",63552598.4,0.0102,60800000.0,1.0453,"USD","",""
"20260901","","87264A204","TMUSZ","T-Mobile USA Inc., 5.50%, Due 03/01/2070","","",63366230.1,0.0102,3158835.0,20.06,"USD","",""
"20260901","","29359U109","ESGRF","Enstar Group Limited, Series D, 7.000%, Variable Rate","","",61204558.2,0.0098,2702188.0,22.65,"USD","",""
"20260901","","233331792","DTK","DTE Energy Company, Series H, 6.25%, Due 10/01/2085","","",60634346.67,0.0097,2621459.0,23.13,"USD","",""
