"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-09-17","","BKDKS91","ALL","ALL 5.1 PERP","","",15161682.96,0.0072,812088.0,18.67,"USD","",""
"2026-09-17","","BJVB6B7","WFC","WFC 4 3/4 PERP","","",15018531.06,0.0071,862143.0,17.42,"USD","",""
"2026-09-17","","BKPK060","T","T 5 PERP","","",14513537.5,0.0069,818125.0,17.74,"USD","",""
"2026-09-17","","BK9PWX2","COF","COF 4.8 PERP","","",14209001.96,0.0067,846782.0,16.78,"USD","",""
"2026-09-17","","BPSKDY1","ATH","ATH 6.35 PERP","","",13942754.0,0.0066,585830.0,23.8,"USD","",""
"2026-09-17","","BTZQRD7","NEE","NEE 6 1/2 06/01/2085","","",13638804.74,0.0065,601889.0,22.66,"USD","",""
"2026-09-17","","BV2JPV7","XEL","XEL 6 1/4 10/15/2085","","",13535595.0,0.0064,616375.0,21.96,"USD","",""
"2026-09-17","","BS55Z77","MTB","MTB 7 1/2 PERP","","",13209566.61,0.0062,513791.0,25.71,"USD","",""
"2026-09-17","","B125QN4","USB","USB 4.61453 PERP","","",13009459.0,0.0061,703214.0,18.5,"USD","",""
"2026-09-17","","BWRNH48","C","C 6 1/4 PERP","","",12960064.0,0.0061,547300.0,23.68,"USD","",""
"2026-09-17","","BPDXXZ6","MS","MS 6 5/8 PERP","","",12779681.5,0.006,506126.0,25.25,"USD","",""
"2026-09-17","","BM8TGF9","JPM","JPM 4.55 PERP","","",12639779.52,0.006,724758.0,17.44,"USD","",""
"2026-09-17","","BQH5ZL5","MS","MS 6 1/2 PERP","","",12550031.65,0.0059,503815.0,24.91,"USD","",""
"2026-09-17","","BKM3QB9","SO","SO 4.95 01/30/2080","","",12370570.38,0.0058,682326.0,18.13,"USD","",""
"2026-09-17","","BMG9SY4","RGA","RGA 7 1/8 10/15/52","","",12265480.0,0.0058,478000.0,25.66,"USD","",""
"2026-09-17","","BQT2G00","MS","MS 6 3/8 PERP","","",12185939.56,0.0058,505012.0,24.13,"USD","",""
"2026-09-17","","BL3BQ19","MET","MET 4 3/4 PERP","","",12030698.2,0.0057,693412.0,17.35,"USD","",""
"2026-09-17","","BTWWZS9","NOVT","NOVT 6 1/2 11/01/28","","",11818979.52,0.0056,205476.0,57.52,"USD","",""
"2026-09-17","","BK59DD5","AEGON","AEGON 5.1 12/15/49","","",11674593.32,0.0055,646076.0,18.07,"USD","",""
"2026-09-17","","BG43LW5","MET","MET 5 5/8 PERP","","",11546565.75,0.0055,556461.0,20.75,"USD","",""
"2026-09-17","","BYPFT55","SCHW","SCHW 5.95 PERP","","",11362777.56,0.0054,510228.0,22.27,"USD","",""
"2026-09-17","","BLD4B13","TFC","TFC 4 3/4 PERP","","",11109807.36,0.0053,640704.0,17.34,"USD","",""
"2026-09-17","","BF4YJ94","MS","MS 7 1/8 PERP","","",11088058.86,0.0052,435338.0,25.47,"USD","",""
"2026-09-17","","BH5QGM5","MS","MS 6 7/8 PERP","","",10853246.42,0.0051,428474.0,25.33,"USD","",""
"2026-09-17","","BYYYY81","MS","MS 5.85 PERP","","",10839679.34,0.0051,488054.0,22.21,"USD","",""
"2026-09-17","","BNBXR41","ALL","ALL 7 3/8 PERP","","",10700658.76,0.0051,409673.0,26.12,"USD","",""
"2026-09-17","","BJP1KW2","F","F 6 12/01/59","","",10597851.99,0.005,544317.0,19.47,"USD","",""
"2026-09-17","","BK8LV34","SRE","SRE 5 3/4 07/01/2079","","",10567151.7,0.005,537495.0,19.66,"USD","",""
"2026-09-17","","BQC5ZW1","APO","APO 7 5/8 09/15/53","","",10540874.84,0.005,408878.0,25.78,"USD","",""
"2026-09-17","","BMF4W82","MS","MS 4 1/4 PERP","","",10506580.76,0.005,651773.0,16.12,"USD","",""
"2026-09-17","","B1802M4","MS","MS 4.71453 PERP","","",10391369.56,0.0049,546052.0,19.03,"USD","",""
"2026-09-17","","BJ029D4","F","F 6.2 06/01/59","","",10300446.0,0.0049,512460.0,20.1,"USD","",""
"2026-09-17","","BPLPQT9","KEY","KEY 6.2 PERP","","",10228539.52,0.0048,408488.0,25.04,"USD","",""
"2026-09-17","","BKRMRC9","EQH","EQH 5 1/4 PERP","","",10175899.58,0.0048,565642.0,17.99,"USD","",""
"2026-09-17","","BTVJJB2","FOUR","FOUR 6 05/01/28","","",10149951.0,0.0048,182882.0,55.5,"USD","",""
"2026-09-17","","BFZNM46","BAC","BAC 6 PERP","","",10014383.66,0.0047,430541.0,23.26,"USD","",""
"2026-09-17","","B07GC93","GS","GS 4.76873 PERP","","",9782817.69,0.0046,513267.0,19.0599,"USD","",""
"2026-09-17","","BSLKYN5","ATH","ATH 7 1/4 03/30/64","","",9700960.12,0.0046,391300.0,24.7916,"USD","",""
"2026-09-17","","BMW6VL7","JXN","JXN 8 PERP","","",9567627.9,0.0045,375953.0,25.449,"USD","",""
"2026-09-17","","BK77YC3","SYF","SYF 5 5/8 PERP","","",9548014.56,0.0045,508956.0,18.76,"USD","",""
"2026-09-17","","BT6C950","KKR","KKR 6 7/8 06/01/65","","",9322989.6,0.0044,401853.0,23.2,"USD","",""
"2026-09-17","","BVPLHH0","NEE","NEE 6 1/2 04/15/2086","","",9175931.01,0.0043,397743.0,23.07,"USD","",""
"2026-09-17","","BH3JGK4","NEE","NEE 5.65 03/01/2079","","",9166370.4,0.0043,462948.0,19.8,"USD","",""
"2026-09-17","","BN460B5","SO","SO 6 1/2 03/15/2085","","",9130179.52,0.0043,382496.0,23.87,"USD","",""
"2026-09-17","","BLFB156","EIX","EIX 7 1/2 PERP","","",8994054.4,0.0042,381104.0,23.6,"USD","",""
"2026-09-17","","BPJK038","F","F 6 1/2 08/15/62","","",8940688.5,0.0042,428810.0,20.85,"USD","",""
"2026-09-17","","BP398R1","LNC","LNC 9 PERP","","",8869197.96,0.0042,340599.0,26.04,"USD","",""
"2026-09-17","","BNSNM38","TDS","TDS 6 PERP","","",8848389.2,0.0042,467180.0,18.94,"USD","",""
"2026-09-17","","BVMNH35","DTE","DTE 6 1/4 10/01/2085","","",8845044.39,0.0042,407043.0,21.73,"USD","",""
"2026-09-17","","BSNWT01","SYF","SYF 8 1/4 PERP","","",8838054.12,0.0042,339403.0,26.04,"USD","",""
"2026-09-17","","BMYVT83","WFC","WFC 4.7 PERP","","",8798586.75,0.0042,510063.0,17.25,"USD","",""
"2026-09-17","","BMWDYS6","BANC","BANC 7 3/4 PERP","","",8787861.4,0.0042,350114.0,25.1,"USD","",""
"2026-09-17","","BS9FVR5","CRBG","CRBG 6 3/8 12/15/64","","",8763309.84,0.0041,407217.0,21.52,"USD","",""
"2026-09-17","","B87XV26","ALL","ALL 7.41016 01/15/53","","",8751195.51,0.0041,340381.0,25.71,"USD","",""
"2026-09-17","","BJJP666","CMS","CMS 5 7/8 03/01/2079","","",8739368.85,0.0041,427353.0,20.45,"USD","",""
"2026-09-17","","BNM9HL5","RF","RF 6.95 PERP","","",8579996.61,0.0041,340341.0,25.21,"USD","",""
"2026-09-17","","BJN6RX9","BAC","BAC 5 3/8 PERP","","",8562614.0,0.0041,426425.0,20.08,"USD","",""
"2026-09-17","","BP91X65","WFC","WFC 4 1/4 PERP","","",8554721.01,0.0041,547327.0,15.63,"USD","",""
"2026-09-17","","B0B87W3","MET","MET 5.15616 PERP","","",8498031.11,0.004,406799.0,20.89,"USD","",""
"2026-09-17","","BPLKV33","ATH","ATH 7 3/4 PERP","","",8476865.28,0.004,339618.0,24.96,"USD","",""
"2026-09-17","","BTJTLY1","BNY","BNY 6.15 PERP","","",8424380.25,0.004,340379.0,24.75,"USD","",""
"2026-09-17","","BDT6C58","USB","USB 5 1/2 PERP","","",8398374.72,0.004,406898.0,20.64,"USD","",""
"2026-09-17","","BJMXZX7","RF","RF 5.7 PERP","","",8247485.82,0.0039,338289.0,24.38,"USD","",""
"2026-09-17","","BMGS0L2","SO","SO 4.2 10/15/60","","",8237715.03,0.0039,507561.0,16.23,"USD","",""
