"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-04-17","","BVJ4YD0","QXO","QXO 5 1/2 05/15/28","","",14175023.59,0.0066,207571.0,68.29,"USD","",""
"2026-04-17","","BS55Z77","MTB","MTB 7 1/2 PERP","","",13788257.0,0.0064,523075.0,26.36,"USD","",""
"2026-04-17","","BL3BQ19","MET","MET 4 3/4 PERP","","",13590383.52,0.0063,703436.0,19.32,"USD","",""
"2026-04-17","","BM8TGF9","JPM","JPM 4.55 PERP","","",13409683.2,0.0062,698421.0,19.2,"USD","",""
"2026-04-17","","BZ4C835","CTL","CTL 6 1/2 09/01/56","","",13401690.24,0.0062,686562.0,19.52,"USD","",""
"2026-04-17","","B125QN4","USB","USB 4.53684 PERP","","",13206947.74,0.0061,701378.0,18.83,"USD","",""
"2026-04-17","","BYPFT55","SCHW","SCHW 5.95 PERP","","",13028475.3,0.0061,525130.0,24.81,"USD","",""
"2026-04-17","","BK59DD5","AEGON","AEGON 5.1 12/15/49","","",12993263.85,0.006,651945.0,19.93,"USD","",""
"2026-04-17","","BG43LW5","MET","MET 5 5/8 PERP","","",12930171.87,0.006,564883.0,22.89,"USD","",""
"2026-04-17","","BTWWZS9","NOVT","NOVT 6 1/2 11/01/28","","",12540843.6,0.0058,216408.0,57.95,"USD","",""
"2026-04-17","","BPDXXZ6","MS","MS 6 5/8 PERP","","",12524213.04,0.0058,487703.0,25.68,"USD","",""
"2026-04-17","","BMG9SY4","RGA","RGA 7 1/8 10/15/52","","",12397008.6,0.0058,489420.0,25.33,"USD","",""
"2026-04-17","","BYYYY81","MS","MS 5.85 PERP","","",12340657.8,0.0057,507846.0,24.3,"USD","",""
"2026-04-17","","BLD4B13","TFC","TFC 4 3/4 PERP","","",12291080.34,0.0057,647922.0,18.97,"USD","",""
"2026-04-17","","BQH5ZL5","MS","MS 6 1/2 PERP","","",12260042.04,0.0057,485354.0,25.26,"USD","",""
"2026-04-17","","BQT2G00","MS","MS 6 3/8 PERP","","",12222161.12,0.0057,486551.0,25.12,"USD","",""
"2026-04-17","","BK8LV34","SRE","SRE 5 3/4 07/01/2079","","",12108457.92,0.0056,551136.0,21.97,"USD","",""
"2026-04-17","","BJP1KW2","F","F 6 12/01/59","","",11743863.05,0.0055,582530.0,20.1601,"USD","",""
"2026-04-17","","BKRMRC9","EQH","EQH 5 1/4 PERP","","",11501419.66,0.0054,567691.0,20.26,"USD","",""
"2026-04-17","","BH3JGK4","NEE","NEE 5.65 03/01/2079","","",11493278.26,0.0054,483317.0,23.78,"USD","",""
"2026-04-17","","BNBXR41","ALL","ALL 7 3/8 PERP","","",11148589.56,0.0052,429122.0,25.98,"USD","",""
"2026-04-17","","BMF4W82","MS","MS 4 1/4 PERP","","",11105974.88,0.0052,628166.0,17.68,"USD","",""
"2026-04-17","","BJ029D4","F","F 6.2 06/01/59","","",11004112.16,0.0051,529808.0,20.77,"USD","",""
"2026-04-17","","BQC5ZW1","APO","APO 7 5/8 09/15/53","","",10767895.05,0.005,416553.0,25.85,"USD","",""
"2026-04-17","","BFZNM46","BAC","BAC 6 PERP","","",10645544.59,0.005,419281.0,25.39,"USD","",""
"2026-04-17","","BTVJJB2","FOUR","FOUR 6 05/01/28","","",10624448.52,0.0049,177429.0,59.88,"USD","",""
"2026-04-17","","BF4YJ94","MS","MS 7 1/8 PERP","","",10612160.9,0.0049,419453.0,25.3,"USD","",""
"2026-04-17","","BPLPQT9","KEY","KEY 6.2 PERP","","",10517818.65,0.0049,419873.0,25.05,"USD","",""
"2026-04-17","","BVMNH35","DTE","DTE 6 1/4 10/01/2085","","",10513063.83,0.0049,423743.0,24.81,"USD","",""
"2026-04-17","","BK77YC3","SYF","SYF 5 5/8 PERP","","",10447522.08,0.0049,524474.0,19.92,"USD","",""
"2026-04-17","","BT6C950","KKR","KKR 6 7/8 06/01/65","","",10423427.44,0.0048,413464.0,25.21,"USD","",""
"2026-04-17","","BH5QGM5","MS","MS 6 7/8 PERP","","",10414565.55,0.0048,412785.0,25.23,"USD","",""
"2026-04-17","","B1802M4","MS","MS 4.63684 PERP","","",10238042.22,0.0048,526107.0,19.46,"USD","",""
"2026-04-17","","B07GC93","GS","GS 4.65149 PERP","","",10226792.75,0.0048,522575.0,19.57,"USD","",""
"2026-04-17","","BJJP666","CMS","CMS 5 7/8 03/01/2079","","",10200182.92,0.0047,441949.0,23.08,"USD","",""
"2026-04-17","","BMW6VL7","JXN","JXN 8 PERP","","",10132098.3,0.0047,388203.0,26.1,"USD","",""
"2026-04-17","","BN460B5","SO","SO 6 1/2 03/15/2085","","",10000714.61,0.0047,394817.0,25.33,"USD","",""
"2026-04-17","","BSLKYN5","ATH","ATH 7 1/4 03/30/64","","",9933705.6,0.0046,398944.0,24.9,"USD","",""
"2026-04-17","","BS9FVR5","CRBG","CRBG 6 3/8 12/15/64","","",9794919.68,0.0046,417872.0,23.44,"USD","",""
"2026-04-17","","BLFB156","EIX","EIX 7 1/2 PERP","","",9557920.0,0.0045,385400.0,24.8,"USD","",""
"2026-04-17","","BJN6RX9","BAC","BAC 5 3/8 PERP","","",9528889.5,0.0044,428650.0,22.23,"USD","",""
"2026-04-17","","BNSNM38","TDS","TDS 6 PERP","","",9501598.56,0.0044,486264.0,19.54,"USD","",""
"2026-04-17","","BMYVT83","WFC","WFC 4.7 PERP","","",9429785.6,0.0044,492160.0,19.16,"USD","",""
"2026-04-17","","BP91X65","WFC","WFC 4 1/4 PERP","","",9285632.94,0.0043,528193.0,17.58,"USD","",""
"2026-04-17","","BPJK038","F","F 6 1/2 08/15/62","","",9284991.8,0.0043,422047.0,21.9999,"USD","",""
"2026-04-17","","BG844G9","PRU","PRU 5 5/8 08/15/58","","",9264292.28,0.0043,396756.0,23.3501,"USD","",""
"2026-04-17","","BMGS0L2","SO","SO 4.2 10/15/60","","",9180187.8,0.0043,527597.0,17.4,"USD","",""
"2026-04-17","","BP398R1","LNC","LNC 9 PERP","","",9170835.52,0.0043,348436.0,26.32,"USD","",""
"2026-04-17","","BD2ZSL0","CTL","CTL 6 3/4 06/15/57","","",9157464.96,0.0043,463904.0,19.74,"USD","",""
"2026-04-17","","BMWDYS6","BANC","BANC 7 3/4 PERP","","",9134538.8,0.0042,358780.0,25.46,"USD","",""
"2026-04-17","","BSNWT01","SYF","SYF 8 1/4 PERP","","",9131036.34,0.0042,348247.0,26.22,"USD","",""
"2026-04-17","","BDT6C58","USB","USB 5 1/2 PERP","","",9033801.6,0.0042,406928.0,22.2,"USD","",""
"2026-04-17","","B87XV26","ALL","ALL 7.10184 01/15/53","","",8982991.76,0.0042,347639.0,25.84,"USD","",""
"2026-04-17","","BNM9HL5","RF","RF 6.95 PERP","","",8927893.35,0.0042,349155.0,25.57,"USD","",""
"2026-04-17","","B0B87W3","MET","MET 4.93562 PERP","","",8896118.7,0.0041,421617.0,21.1,"USD","",""
"2026-04-17","","BTJTLY1","BK","BK 6.15 PERP","","",8867269.32,0.0041,348009.0,25.48,"USD","",""
"2026-04-17","","BPLKV33","ATH","ATH 7 3/4 PERP","","",8694151.27,0.0041,347627.0,25.01,"USD","",""
"2026-04-17","","BMFYGG8","TFC","TFC 5 1/4 PERP","","",8689873.5,0.0041,400455.0,21.7,"USD","",""
"2026-04-17","","BJMXZX7","RF","RF 5.7 PERP","","",8568934.92,0.004,348756.0,24.57,"USD","",""
"2026-04-17","","BMFDGD2","USB","USB 4 PERP","","",8490487.86,0.004,529993.0,16.02,"USD","",""
"2026-04-17","","BFNR2X9","DUK","DUK 5 5/8 09/15/2078","","",8409695.0,0.0039,348950.0,24.1,"USD","",""
"2026-04-17","","BKVJXF1","BAC","BAC 5 PERP","","",8389889.0,0.0039,404332.0,20.75,"USD","",""
"2026-04-17","","BK57WX2","JPM","JPM 4 3/4 PERP","","",8375527.16,0.0039,418358.0,20.02,"USD","",""
"2026-04-17","","BF2PL60","BAC","BAC 6.45 12/15/66","","",8310576.82,0.0039,326417.0,25.46,"USD","",""
"2026-04-17","","BMX47S9","COF","COF 4 3/8 PERP","","",7957822.8,0.0037,471435.0,16.88,"USD","",""
"2026-04-17","","BH58353","FITB","FITB 7.67122 PERP","","",7951238.98,0.0037,313906.0,25.33,"USD","",""
"2026-04-17","","B617Z40","USB","USB 4.95471 PERP","","",7941314.27,0.0037,10091.0,786.97,"USD","",""
"2026-04-17","","BVK6BQ7","MTB","MTB 6.35 PERP","","",7875093.75,0.0037,313125.0,25.15,"USD","",""
"2026-04-17","","BYPK477","STT","STT 5.35 PERP","","",7796504.3,0.0036,350090.0,22.27,"USD","",""
"2026-04-17","","BVK4BN8","WTFC","WTFC 7 7/8 PERP","","",7755662.18,0.0036,297038.0,26.11,"USD","",""
"2026-04-17","","BL5C513","WFC","WFC 4 3/8 PERP","","",7694458.9,0.0036,433735.0,17.74,"USD","",""
"2026-04-17","","BD2Z8N2","AXS","AXS 5 1/2 PERP","","",7682806.95,0.0036,390585.0,19.67,"USD","",""
"2026-04-17","","BMW32F9","SCHW","SCHW 4.45 PERP","","",7624799.0,0.0035,418945.0,18.2,"USD","",""
"2026-04-17","","BSLL7L7","AMG","AMG 6 3/4 03/30/64","","",7523701.12,0.0035,314536.0,23.92,"USD","",""
"2026-04-17","","BLFGL51","PSA","PSA 4 5/8 PERP","","",7359994.08,0.0034,399132.0,18.44,"USD","",""
"2026-04-17","","BQGD2H5","CFG","CFG 7 3/8 PERP","","",7242748.8,0.0034,279104.0,25.95,"USD","",""
"2026-04-17","","BW9KZK9","FITB","FITB 6 7/8 PERP","","",7169145.9,0.0033,276801.0,25.9,"USD","",""
"2026-04-17","","BMJ0KL5","BPY","BPY 6 1/4 07/26/2081","","",7168657.71,0.0033,438987.0,16.33,"USD","",""
"2026-04-17","","BYQHXS1","WFC","WFC 5 5/8 PERP","","",7133243.42,0.0033,296971.0,24.02,"USD","",""
"2026-04-17","","BMH4QB1","BAC","BAC 4 1/4 PERP","","",7031364.96,0.0033,402252.0,17.48,"USD","",""
"2026-04-17","","BRT81P5","CFG","CFG 6 1/2 PERP","","",6979602.85,0.0033,277519.0,25.15,"USD","",""
"2026-04-17","","BRC7MJ0","TPG","TPG 6.95 03/15/64","","",6922611.5,0.0032,274925.0,25.18,"USD","",""
"2026-04-17","","BF0WD23","SO","SO 5 1/4 12/01/2077","","",6828563.72,0.0032,315116.0,21.67,"USD","",""
"2026-04-17","","BJHDLJ0","KEY","KEY 5 5/8 PERP","","",6809342.43,0.0032,314229.0,21.67,"USD","",""
"2026-04-17","","BVD8WB2","TMUS","TMUS 6 1/4 09/01/69","","",6809115.96,0.0032,274119.0,24.84,"USD","",""
"2026-04-17","","BM91SN6","PSA","PSA 4 PERP","","",6720357.81,0.0031,423463.0,15.87,"USD","",""
"2026-04-17","","BYVQZ09","BAC","BAC 5 7/8 PERP","","",6618796.46,0.0031,264646.0,25.01,"USD","",""
"2026-04-17","","BMC8G63","ATH","ATH 4 7/8 PERP","","",6585562.88,0.0031,395767.0,16.64,"USD","",""
"2026-04-17","","BYWLBZ0","KEY","KEY 5.65 PERP","","",6476423.04,0.003,298728.0,21.68,"USD","",""
"2026-04-17","","BFYWGC0","AQNCN","AQNCN 8.86372 07/01/2079","","",6278195.56,0.0029,241748.0,25.97,"USD","",""
