"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-06-16","PFEP0611160","PFEP0611160","CTGG","CTGG","Qwest Corp 6.500%","Preferred Stock","0.0","2226298.0","2226298.0","0.0","392278.9872","392278.9872","19.9","44303330.2","ADDED","4","","","",25.0,-20.4,""
"2026-06-16","PFEP0513507","PFEP0513507","CTBB","CTBB","Qwest Corp 6.500%","Preferred Stock","2226298.0","0.0","-2226298.0","392278.9872","0.0","-392278.9872","19.9","-44303330.2","REMOVED","4","CTBB",41943,53.1,25.0,-20.4,1083.24
"2026-06-16","PFEP0611186","PFEP0611186","CTHH","CTHH","Qwest Corp 6.750%","Preferred Stock","0.0","1971631.0","1971631.0","0.0","350071.655","350071.655","19.57","38584818.67","ADDED","4","","","",25.0,-21.72,""
"2026-06-16","PFEP0527051","PFEP0527051","","","Qwest Corp 6.750%","Preferred Stock","1971631.0","0.0","-1971631.0","350071.655","0.0","-350071.655","19.57","-38584818.67","REMOVED","4","","","",25.0,-21.72,""
"2026-06-16","PFEP0611103","PFEP0611103","GOOGM","GOOGM","Alphabet Inc 6.250%","Preferred Stock","0.0","610000.0","610000.0","0.0","311387.256","311387.256","51.53","31433300.0","ADDED","4","GOOGM",16562369,0.0,25.0,106.12,0.0
"2026-06-16","PFEP0610378","PFEP0610378","ORCL-D","ORCL D","Oracle Corp 6.500%","Preferred Stock","1248007.0","800752.0","-447255.0","687088.3505","457949.4972","-229138.8533","56.13","-25104423.15","SELL","4","ORCL-PD",1175399,0.4,25.0,124.52,0.0
"2026-06-16","PFEP0608083","PFEP0608083","MCHPP","MCHPP","Microchip Technology Inc 7.500%","Preferred Stock","13041.0","261071.0","248030.0","10027.6621","212518.3501","202490.688","83.94","20819638.2","BUY","4","MCHPP",218941,1.1,25.0,235.76,0.0
"2026-06-16","PFEP0607085","PFEP0607085","BA-A","BA A","Boeing Co/The 6.000%","Preferred Stock","626624.0","727004.0","100380.0","446854.2473","518856.8063","72002.559","71.4","7167132.0","BUY","4","BA-PA",1790957,0.1,25.0,185.6,0.0
"2026-06-16","PFEP0066209","PFEP0066209","FLG-U","FLG U","Flagstar Bank NA 6.000%","Preferred Stock","578191.0","454461.0","-123730.0","227843.731","181272.6399","-46571.0911","40.87","-5056845.1","SELL","4","FLG-PU",6209,19.9,25.0,63.48,0.0
"2026-06-16","PFEP0610394","PFEP0610394","VSECU","VSECU","VSE Corp 5.750%","Preferred Stock","0.0","92000.0","92000.0","0.0","49824.164","49824.164","51.75","4761000.0","ADDED","4","VSECU",50868,1.8,25.0,107.0,0.0
