"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-08-12","EQ0000000089420183","EQ0000000089420183","APO","APO","Apollo Global Management Inc","Common Stock","122625.49","153.0","-122472.49","160765.542","214.6284","-160550.9136","140.28","-17180440.9","SELL","1","APO",4438000,0.0,1000.0,-85.97,0.0
"2026-08-12","PFEP0462051","PFEP0462051","ACR-C","ACR C","ACRES Commercial Realty Corp 10.032%","Preferred Stock","104721.0","304853.0","200132.0","24985.5675","72517.0495","47531.482","23.85","4773148.2","BUY","1","ACR-PC",13457,14.9,25.0,-4.6,68.54
"2026-08-12","PFEP0610394","PFEP0610394","VSECU","VSECU","VSE Corp 5.750%","Preferred Stock","96360.0","56480.0","-39880.0","52223.684","30632.584","-21591.1","59.65","-2378842.0","SELL","1","VSECU",40350,1.0,25.0,138.6,0.0
"2026-08-12","PFEP0606764","PFEP0606764","HPE-C","HPE C","Hewlett Packard Enterprise Co 7.625%","Preferred Stock","416975.0","400500.0","-16475.0","432980.0241","423598.4208","-9381.6033","140.05","-2307323.75","SELL","1","HPE-PC",170825,0.1,1000.0,-86.0,8.6
"2026-08-12","PFEP0599779","PFEP0599779","WAL-A","WAL A","Western Alliance Bancorp 4.250%","Preferred Stock","838125.0","789178.0","-48947.0","186429.7705","175507.6025","-10922.168","24.66","-1207033.02","SELL","1","WAL-PA",18892,2.6,25.0,-1.36,3.54
"2026-08-12","PFEP0608885","PFEP0608885","STRC","STRC","Strategy Inc 3.907%","Preferred Stock","592050.0","582794.0","-9256.0","514477.7785","505204.4905","-9273.288","95.32","-882281.92","SELL","1","STRC",1519086,0.0,25.0,281.28,0.0
"2026-08-12","PFEP0608562","PFEP0608562","STRD","STRD","Strategy Inc 10.000%","Preferred Stock","772391.0","784536.0","12145.0","559623.182","567854.8262","8231.6442","68.35","830110.75","BUY","1","STRD",168170,0.1,25.0,173.4,0.0
"2026-08-12","PFEP0607986","PFEP0607986","KKR-D","KKR D","KKR & Co Inc 6.250%","Preferred Stock","1437440.0","1453246.0","15806.0","692127.0707","699598.5757","7471.505","47.33","748097.98","BUY","1","KKR-PD",190163,0.1,25.0,89.32,0.0
"2026-08-12","PFEP0604199","PFEP0604199","BANC-F","BANC F","Banc of California Inc 7.750%","Preferred Stock","2086087.0","2076110.0","-9977.0","515951.3448","513667.2425","-2284.1023","25.35","-252916.95","SELL","1","BANC-PF",33739,0.3,25.0,1.4,0.0
"2026-08-12","PFEP0582072","PFEP0582072","GNL-B","GNL B","Global Net Lease Inc 6.875%","Preferred Stock","792280.0","783648.0","-8632.0","160107.7578","158761.1529","-1346.6049","22.06","-190421.92","SELL","1","GNL-PB",5747,1.5,25.0,-11.76,17.64
