"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-07-22","PFEP0608885","PFEP0608885","STRC","STRC","Strategy Inc 3.902%","Preferred Stock","858526.0","868526.0","10000.0","779149.1256","788021.4999","8872.3743","88.16","881600.0","BUY","1","STRC",3717700,0.0,25.0,252.64,0.0
"2026-07-22","PFEP0606764","PFEP0606764","HPE-C","HPE C","Hewlett Packard Enterprise Co 7.625%","Preferred Stock","339500.0","344500.0","5000.0","333846.2245","339891.3112","6045.0867","121.03","605150.0","BUY","1","HPE-PC",407991,0.0,1000.0,-87.9,0.0
"2026-07-22","PFEP0611160","PFEP0611160","CTGG","CTGG","Qwest Corp 6.500%","Preferred Stock","2558264.0","2587191.0","28927.0","450364.451","455397.6804","5033.2294","17.36","502172.72","BUY","1","CTGG",207295,0.1,25.0,-30.56,3.06
"2026-07-22","PFEP0607986","PFEP0607986","KKR-D","KKR D","KKR & Co Inc 6.250%","Preferred Stock","1401468.0","1411468.0","10000.0","676736.465","680979.3133","4242.8483","42.39","423900.0","BUY","1","KKR-PD",194465,0.1,25.0,69.56,0.0
"2026-07-22","PFEP0611186","PFEP0611186","CTHH","CTHH","Qwest Corp 6.750%","Preferred Stock","2247647.0","2266830.0","19183.0","399162.9089","402541.874","3378.9651","17.61","337812.63","BUY","1","CTHH",125755,0.2,25.0,-29.56,5.91
"2026-07-22","PFEP0315424","PFEP0315424","EPR-E","EPR E","EPR Properties 9.000%","Preferred Stock","56606.0","50976.0","-5630.0","17823.5578","16068.8306","-1754.7272","32.73","-184269.9","SELL","1","EPR-PE",2616,2.2,25.0,30.92,0.0
"2026-07-22","PFEP0604199","PFEP0604199","BANC-F","BANC F","Banc of California Inc 7.750%","Preferred Stock","2117458.0","2112304.0","-5154.0","523068.9951","521885.0623","-1183.9328","25.29","-130344.66","SELL","1","BANC-PF",48688,0.1,25.0,1.16,0.0
"2026-07-22","PFEP0605642","PFEP0605642","MITP","MITP","TPG Mortgage Investment Trust Inc 9.500%","Preferred Stock","205185.0","200392.0","-4793.0","51900.8229","50704.5904","-1196.2325","25.57","-122557.01","SELL","1","MITP",5813,0.8,25.0,2.28,0.0
"2026-07-22","PFEP0609636","PFEP0609636","PINEpA","PINEpA","Alpine Income Property Trust Inc 8.000%","Preferred Stock","243398.0","239237.0","-4161.0","60938.8342","59898.5842","-1040.25","25.18","-104773.98","SELL","1","","","",25.0,0.72,""
"2026-07-22","PFEP0066209","PFEP0066209","FLG-U","FLG U","Flagstar Bank NA 6.000%","Preferred Stock","253088.0","250602.0","-2486.0","102871.6851","101888.4721","-983.213","41.09","-102149.74","SELL","1","FLG-PU",38479,0.1,25.0,64.36,0.0
