"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-07-24","PFEP0607085","PFEP0607085","BA-A","BA A","Boeing Co/The 6.000%","Preferred Stock","844806.0","445518.0","-399288.0","600864.848","321103.782","-279761.066","64.99","-25949727.12","SELL","1","BA-PA",1056274,0.4,25.0,159.96,0.0
"2026-07-24","PFEP0611111","PFEP0611111","GOOGN","GOOGN","Alphabet Inc 6.250%","Preferred Stock","796088.0","546758.0","-249330.0","401648.7343","276620.2613","-125028.473","46.81","-11671137.3","SELL","1","GOOGN",4046820,0.1,25.0,87.24,0.0
"2026-07-24","PFEP0611103","PFEP0611103","GOOGM","GOOGM","Alphabet Inc 6.250%","Preferred Stock","967638.0","718452.0","-249186.0","490507.4323","363420.0827","-127087.3496","46.56","-11602100.16","SELL","1","GOOGM",4599910,0.1,25.0,86.24,0.0
"2026-07-24","PFEP0604645","PFEP0604645","BTSGU","BTSGU","BrightSpring Health Services Inc 6.750%","Preferred Stock","59712.0","9762.0","-49950.0","109243.5727","20191.2577","-89052.315","230.47","-11511976.5","SELL","1","BTSGU",19290,2.6,1000.0,-76.95,200.07
"2026-07-24","PFEP0611194","PFEP0611194","SMCIP","SMCIP","Super Micro Computer Inc 7.000%","Preferred Stock","100000.0","250084.0","150084.0","54990.0","139417.9956","84427.9956","54.34","8155564.56","BUY","1","SMCIP",3339043,0.0,25.0,117.36,0.0
"2026-07-24","PFEP0608885","PFEP0608885","STRC","STRC","Strategy Inc 3.902%","Preferred Stock","868526.0","849258.0","-19268.0","788021.4999","769014.1188","-19007.3811","84.94","-1636623.92","SELL","1","STRC",2949957,0.0,25.0,239.76,0.0
"2026-07-24","PFEP0611160","PFEP0611160","CTGG","CTGG","Qwest Corp 6.500%","Preferred Stock","2609720.0","2642260.0","32540.0","459289.1873","464864.9501","5575.7628","17.05","554807.0","BUY","1","CTGG",207295,0.2,25.0,-31.8,6.36
"2026-07-24","PFEP0611186","PFEP0611186","CTHH","CTHH","Qwest Corp 6.750%","Preferred Stock","2284475.0","2306743.0","22268.0","405637.9333","409523.8896","3885.9563","17.24","383900.32","BUY","1","CTHH",125755,0.2,25.0,-31.04,6.21
"2026-07-24","PFEP0524934","PFEP0524934","FLG-A","FLG A","Flagstar Bank NA 6.375%","Preferred Stock","2661004.0","2667939.0","6935.0","576571.6784","578168.6999","1597.0215","22.99","159435.65","BUY","1","FLG-PA",31347,0.2,25.0,-8.04,1.61
"2026-07-24","PFEP0607986","PFEP0607986","KKR-D","KKR D","KKR & Co Inc 6.250%","Preferred Stock","1411468.0","1412656.0","1188.0","680979.3133","681477.3823","498.069","41.93","49812.84","BUY","1","KKR-PD",190720,0.0,25.0,67.72,0.0
