"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-04-18","780082AT0","780082AT0","RY","","ROYAL BANK OF CANADA Variable rate, due 11/24/2084","","11356000.0","0.0","-11356000.0","0.0018","0.0","-0.0018","0.9762","-11085727.2","REMOVED","1","RY",1467455,7.7,25.0,-96.1,739.97
"2026-04-18","05602XQS0","05602XQS0","","","BNP PARIBAS Variable rate","","43300000.0","47000000.0","3700000.0","0.0069","0.0075","0.0006","1.009","3733300.0","BUY","1","","","",25.0,-95.96,""
"2026-04-18","05565ASK0","05565ASK0","BNP","","BNP PARIBAS Variable rate","","28483000.0","24783000.0","-3700000.0","0.0042","0.0036","-0.0006","0.9233","-3416210.0","SELL","1","","","",25.0,-96.31,""
"2026-04-18","21871X208","21871X208","CRBG","CRBD","Corebridge Financial, Inc., 6.375%, Due 12/15/2064","","2818048.0","2851001.0","32953.0","0.0104","0.0106","0.0002","23.44","772418.32","BUY","1","CRBG",4955454,0.0,25.0,-6.24,0.0
"2026-04-18","04686J507","04686J507","ATH-E","ATH.E","Athene Holding Ltd., Series E, 7.750% Variable Rate","","1337316.0","1349336.0","12020.0","0.0053","0.0053","0.0","25.01","300620.2","BUY","1","ATH-PE",73503,0.2,25.0,0.04,0.0
"2026-04-18","857477855","857477855","STT-G","STT.G","State Street Corporation, Series G, 5.350%, Variable Rate","","223285.0","234435.0","11150.0","0.0008","0.0008","0.0","22.27","248310.5","BUY","1","STT-PG",46718,0.2,25.0,-10.92,2.18
"2026-04-18","842587867","842587867","SO","SOJF","The Southern Company, 6.50%, Due 03/15/2085","","796841.0","805762.0","8921.0","0.0032","0.0032","0.0","25.33","225968.93","BUY","1","SO",4892921,0.0,25.0,1.32,0.0
"2026-04-18","125896845","125896845","CMS","CMSD","CMS Energy Corp., 5.875%, Due 03/01/2079","","582384.0","588986.0","6602.0","0.0021","0.0022","0.0001","23.08","152374.16","BUY","1","CMS",2586306,0.0,25.0,-7.68,0.0
"2026-04-18","12542R704","12542R704","CHSCM","CHSCM","CHS Inc., Series 3, 6.750%, Variable Rate","","312237.0","318268.0","6031.0","0.0012","0.0013","0.0001","25.0","150775.0","BUY","1","CHSCM",25679,0.2,25.0,0.0,0.0
"2026-04-18","03939A107","03939A107","ACGL-F","ACGLO","Arch Capital Group Ltd., Series F, 5.450%","","8626.0","14776.0","6150.0","0.0","0.0","0.0","20.55","126382.5","SUSPECT","1","","","",25.0,-17.8,""
