"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-06-26","94988U151","94988U151","WFC-Z","WFC.Z","Wells Fargo & Company, Series Z, 4.75%","","223928.0","254506.0","30578.0","0.0007","0.0007","0.0","18.45","564164.1","BUY","1","WFC-PZ",211931,0.1,25.0,-26.2,2.62
"2026-06-26","48128B549","48128B549","JPM-LL","JPM.L","JPMorgan Chase & Co., Series LL, 4.625%","","722203.0","752407.0","30204.0","0.0021","0.0022","0.0001","18.58","561190.32","BUY","1","","","",25.0,-25.68,""
"2026-06-26","06055H871","06055H871","BAC-SS","BAC.S","Bank of America Corporation, Series SS, 4.750%","","117635.0","135217.0","17582.0","0.0004","0.0004","0.0","18.94","333003.08","BUY","1","","","",25.0,-24.24,""
"2026-06-26","61762V606","61762V606","MS-K","MS.K","Morgan Stanley, Series K, 5.850%, Variable Rate","","182202.0","186780.0","4578.0","0.0007","0.0007","0.0","23.58","107949.24","BUY","1","MS-PK",49825,0.1,25.0,-5.68,0.57
"2026-06-26","94988U128","94988U128","WFC-AA","WFC.A","Wells Fargo & Company, Series AA, 4.700%","","108514.0","111344.0","2830.0","0.0003","0.0003","0.0","18.21","51534.3","BUY","1","","","",25.0,-27.16,""
"2026-06-26","G16249156","G16249156","BPY-A2","BPYPO","Brookfield Property Partners LP, Series A2, 6.375%","","756532.0","754682.0","-1850.0","0.0018","0.0018","0.0","15.26","-28231.0","SELL","1","","","",25.0,-38.96,""
"2026-06-26","98389B878","98389B878","XEL","XELLL","Xcel Energy Inc., 6.250%, Due 10/15/2085","","3297585.0","3298517.0","932.0","0.0123","0.0124","0.0001","23.5","21902.0","BUY","1","XEL",6067459,0.0,25.0,-6.0,0.0
"2026-06-26","21871X208","21871X208","CRBG","CRBD","Corebridge Financial, Inc., 6.375%, Due 12/15/2064","","2929287.0","2930115.0","828.0","0.0106","0.0106","0.0","22.78","18861.84","BUY","1","CRBG",5740913,0.0,25.0,-8.88,0.0
"2026-06-26","87264A204","87264A204","TMUS","TMUSZ","T-Mobile USA Inc., 5.50%, Due 03/01/2070","","3136113.0","3136999.0","886.0","0.0104","0.0106","0.0002","21.13","18721.18","BUY","1","TMUS",5454743,0.0,25.0,-15.48,0.0
"2026-06-26","233331792","233331792","DTE-H","DTK","DTE Energy Company, Series H, 6.25%, Due 10/01/2085","","2598501.0","2599235.0","734.0","0.0098","0.0098","0.0","23.66","17366.44","BUY","1","","","",25.0,-5.36,""
"2026-06-26","00775V104","00775V104","AEGON","AEFC","Aegon Funding Company LLC, 5.100%, Due 12/15/2049","","3201813.0","3202717.0","904.0","0.0095","0.0096","0.0001","18.82","17013.28","BUY","1","","","",25.0,-24.72,""
"2026-06-26","04686J838","04686J838","ATH","ATHS","Athene Holding Ltd., 7.250% Variable Rate, Due 03/30/2064","","1775899.0","1776401.0","502.0","0.0069","0.0069","0.0","24.4","12248.8","BUY","1","","","",25.0,-2.4,""
"2026-06-26","G05384204","G05384204","AHL","AHL.E","Aspen Insurance Holdings Limited, 5.625%","","2091139.0","2091729.0","590.0","0.0062","0.0062","0.0","18.46","10891.4","BUY","1","","","",25.0,-26.16,""
