"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-03-06","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","",1384371.0,1384371.0,0.0,0.0443,0.0459,0.0016,73.54,0.0,"UNCHANGED",1
"2026-03-06","BMFV904","BMFV904","USB-L","USB","USB 3 3/4 PERP","",376264.0,376264.0,0.0,0.0026,0.0026,0.0,15.38,0.0,"UNCHANGED",1
"2026-03-06","BZC0L09","BZC0L09","ETR","ETR","ETR 4 7/8 09/01/66","",324115.0,324115.0,0.0,0.0031,0.0031,0.0,21.01,0.0,"UNCHANGED",1
"2026-03-06","BJP1KW2","BJP1KW2","F","F","F 6 12/01/59","",604532.0,604532.0,0.0,0.0057,0.0057,0.0,20.96,0.0,"UNCHANGED",1
"2026-03-06","BFY34D0","BFY34D0","JPM-DD","JPM","JPM 5 3/4 PERP","",811287.0,811287.0,0.0,0.0091,0.0091,0.0,24.82,0.0,"UNCHANGED",1
"2026-03-06","BK26FC2","BK26FC2","TRTN","TRTN","TRTN 7 3/8 PERP","",131982.0,131982.0,0.0,0.0015,0.0015,0.0,24.5091,0.0,"UNCHANGED",1
"2026-03-06","BQ0QJ57","BQ0QJ57","MBIN","MBIN","MBIN 8 1/4 PERP","",109763.0,109763.0,0.0,0.0013,0.0013,0.0,25.6,0.0,"UNCHANGED",1
"2026-03-06","BKDKS91","BKDKS91","ALL-H","ALL","ALL 5.1 PERP","",891917.0,891917.0,0.0,0.0085,0.0085,0.0,21.25,0.0,"UNCHANGED",1
"2026-03-06","BQMS207","BQMS207","HBAN-J","HBAN","HBAN 6 7/8 PERP","",245730.0,245730.0,0.0,0.0028,0.0028,0.0,25.41,0.0,"UNCHANGED",1
"2026-03-06","BF2N465","BF2N465","RLJ-A","RLJ","RLJ 1.95 PERP","",254215.0,254215.0,0.0,0.0029,0.0029,0.0,25.5,0.0,"UNCHANGED",1
"2026-03-06","BMG9SY4","BMG9SY4","RGA","RGA","RGA 7 1/8 10/15/52","",531427.0,531427.0,0.0,0.0061,0.0061,0.0,25.69,0.0,"UNCHANGED",1
"2026-03-06","B0B87W3","B0B87W3","MET-A","MET","MET 4.98481 PERP","",450969.0,450969.0,0.0,0.0044,0.0044,0.0,21.425,0.0,"UNCHANGED",1
