"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-03-23","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","",1378353.0,1378353.0,0.0,0.041,0.0412,0.0002,64.37,0.0,"UNCHANGED",3
"2026-03-23","BMFV904","BMFV904","USB-L","USB","USB 3 3/4 PERP","",374581.0,374581.0,0.0,0.0026,0.0026,0.0,15.11,0.0,"UNCHANGED",3
"2026-03-23","BZC0L09","BZC0L09","ETR","ETR","ETR 4 7/8 09/01/66","",322738.0,322738.0,0.0,0.003,0.003,0.0,20.21,0.0,"UNCHANGED",3
"2026-03-23","BJP1KW2","BJP1KW2","F","F","F 6 12/01/59","",601880.0,601880.0,0.0,0.0057,0.0057,0.0,20.45,0.0,"UNCHANGED",3
"2026-03-23","BFY34D0","BFY34D0","JPM-DD","JPM","JPM 5 3/4 PERP","",807717.0,807717.0,0.0,0.0092,0.0092,0.0,24.58,0.0,"UNCHANGED",3
"2026-03-23","BK26FC2","BK26FC2","TRTN","TRTN","TRTN 7 3/8 PERP","",131421.0,131421.0,0.0,0.0015,0.0015,0.0,24.53,0.0,"UNCHANGED",3
"2026-03-23","BQ0QJ57","BQ0QJ57","MBIN","MBIN","MBIN 8 1/4 PERP","",109304.0,109304.0,0.0,0.0013,0.0013,0.0,24.94,0.0,"UNCHANGED",3
"2026-03-23","BKDKS91","BKDKS91","ALL-H","ALL","ALL 5.1 PERP","",888041.0,888041.0,0.0,0.0084,0.0084,0.0,20.355,0.0,"UNCHANGED",3
"2026-03-23","BQMS207","BQMS207","HBAN-J","HBAN","HBAN 6 7/8 PERP","",244608.0,244608.0,0.0,0.0028,0.0029,0.0001,25.22,0.0,"UNCHANGED",3
"2026-03-23","BF2N465","BF2N465","RLJ-A","RLJ","RLJ 1.95 PERP","",253144.0,253144.0,0.0,0.003,0.0029,-0.0001,25.16,0.0,"UNCHANGED",3
"2026-03-23","BMG9SY4","BMG9SY4","RGA","RGA","RGA 7 1/8 10/15/52","",529081.0,529081.0,0.0,0.0063,0.0062,-0.0001,25.34,0.0,"UNCHANGED",3
"2026-03-23","B0B87W3","B0B87W3","MET-A","MET","MET 4.93562 PERP","",448980.0,448980.0,0.0,0.0045,0.0045,0.0,21.4,0.0,"UNCHANGED",3
"2026-03-23","B07GC93","B07GC93","GS-A","GS","GS 4.65149 PERP","",570619.0,570619.0,0.0,0.0052,0.0051,-0.0001,19.4,0.0,"UNCHANGED",3
"2026-03-23","BSLKYN5","BSLKYN5","ATH","ATH","ATH 7 1/4 03/30/64","",437459.0,437459.0,0.0,0.0049,0.0049,0.0,23.99,0.0,"UNCHANGED",3
"2026-03-23","BJN6RX9","BJN6RX9","BAC-KK","BAC","BAC 5 3/8 PERP","",422796.0,422796.0,0.0,0.0043,0.0043,0.0,21.75,0.0,"UNCHANGED",3
"2026-03-23","BG844G9","BG844G9","PRU","PRU","PRU 5 5/8 08/15/58","",433947.0,433947.0,0.0,0.0047,0.0047,0.0,23.33,0.0,"UNCHANGED",3
