"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-03-04","B1802M4","B1802M4","MS","MS","MS 4.6338 PERP","",571412.0,548093.0,-23319.0,0.0051,0.0048,-0.0003,19.88,-463581.72,"SELL",1
"2026-03-04","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","",1384371.0,1384371.0,0.0,0.0446,0.047,0.0024,76.31,0.0,"UNCHANGED",1
"2026-03-04","BMFV904","BMFV904","USB-L","USB","USB 3 3/4 PERP","",376264.0,376264.0,0.0,0.0026,0.0026,0.0,15.5,0.0,"UNCHANGED",1
"2026-03-04","BZC0L09","BZC0L09","ETR","ETR","ETR 4 7/8 09/01/66","",324115.0,324115.0,0.0,0.0031,0.003,-0.0001,21.15,0.0,"UNCHANGED",1
"2026-03-04","BJP1KW2","BJP1KW2","F","F","F 6 12/01/59","",604532.0,604532.0,0.0,0.0057,0.0057,0.0,21.13,0.0,"UNCHANGED",1
"2026-03-04","BFY34D0","BFY34D0","JPM-DD","JPM","JPM 5 3/4 PERP","",811287.0,811287.0,0.0,0.0091,0.009,-0.0001,25.01,0.0,"UNCHANGED",1
"2026-03-04","BK26FC2","BK26FC2","TRTN","TRTN","TRTN 7 3/8 PERP","",131982.0,131982.0,0.0,0.0015,0.0015,0.0,24.97,0.0,"UNCHANGED",1
"2026-03-04","BQ0QJ57","BQ0QJ57","MBIN","MBIN","MBIN 8 1/4 PERP","",109763.0,109763.0,0.0,0.0013,0.0013,0.0,25.68,0.0,"UNCHANGED",1
"2026-03-04","BKDKS91","BKDKS91","ALL-H","ALL","ALL 5.1 PERP","",891917.0,891917.0,0.0,0.0086,0.0085,-0.0001,21.52,0.0,"UNCHANGED",1
"2026-03-04","BQMS207","BQMS207","HBAN-J","HBAN","HBAN 6 7/8 PERP","",245730.0,245730.0,0.0,0.0028,0.0028,0.0,25.57,0.0,"UNCHANGED",1
"2026-03-04","BF2N465","BF2N465","RLJ-A","RLJ","RLJ 1.95 PERP","",254215.0,254215.0,0.0,0.0029,0.0029,0.0,25.53,0.0,"UNCHANGED",1
"2026-03-04","BMG9SY4","BMG9SY4","RGA","RGA","RGA 7 1/8 10/15/52","",531427.0,531427.0,0.0,0.0061,0.0061,0.0,25.66,0.0,"UNCHANGED",1
"2026-03-04","B0B87W3","B0B87W3","MET-A","MET","MET 4.98481 PERP","",450969.0,450969.0,0.0,0.0044,0.0044,0.0,21.7,0.0,"UNCHANGED",1
"2026-03-04","B07GC93","B07GC93","GS-A","GS","GS 4.65149 PERP","",573118.0,573118.0,0.0,0.0051,0.0051,0.0,19.9,0.0,"UNCHANGED",1
"2026-03-04","BSLKYN5","BSLKYN5","ATH","ATH","ATH 7 1/4 03/30/64","",439346.0,439346.0,0.0,0.0049,0.0049,0.0,24.88,0.0,"UNCHANGED",1
"2026-03-04","BJN6RX9","BJN6RX9","BAC-KK","BAC","BAC 5 3/8 PERP","",424632.0,424632.0,0.0,0.0043,0.0043,0.0,22.66,0.0,"UNCHANGED",1
"2026-03-04","BG844G9","BG844G9","PRU","PRU","PRU 5 5/8 08/15/58","",435834.0,435834.0,0.0,0.0047,0.0047,0.0,24.11,0.0,"UNCHANGED",1
"2026-03-04","BK72JQ7","BK72JQ7","PSA-J","PSA","PSA 4.7 PERP","",199470.0,199470.0,0.0,0.0017,0.0017,0.0,19.09,0.0,"UNCHANGED",1
"2026-03-04","BF4YJ94","BF4YJ94","MS-E","MS","MS 7 1/8 PERP","",438602.0,438602.0,0.0,0.005,0.005,0.0,25.59,0.0,"UNCHANGED",1
"2026-03-04","BPBP9W3","BPBP9W3","NEE","NEE","NEE 7.299 06/01/27","",744034.0,744034.0,0.0,0.0189,0.0187,-0.0002,56.4414,0.0,"UNCHANGED",1
"2026-03-04","BL3BQ19","BL3BQ19","MET-F","MET","MET 4 3/4 PERP","",758535.0,758535.0,0.0,0.0066,0.0066,0.0,19.47,0.0,"UNCHANGED",1
"2026-03-04","BNM9HL5","BNM9HL5","RF","RF","RF 6.95 PERP","",378846.0,378846.0,0.0,0.0043,0.0043,0.0,25.4699,0.0,"UNCHANGED",1
"2026-03-04","BP91X65","BP91X65","WFC-DD","WFC","WFC 4 1/4 PERP","",523485.0,523485.0,0.0,0.0042,0.0041,-0.0001,17.76,0.0,"UNCHANGED",1
"2026-03-04","B3Z1BZ0","B3Z1BZ0","C","C","C 10.2985 10/30/40","",1741843.0,1741843.0,0.0,0.0232,0.0231,-0.0001,29.79,0.0,"UNCHANGED",1
"2026-03-04","BMFDGD2","BMFDGD2","USB-M","USB","USB 4 PERP","",591297.0,591297.0,0.0,0.0044,0.0044,0.0,16.61,0.0,"UNCHANGED",1
"2026-03-04","BRT81P5","BRT81P5","CFG-I","CFG","CFG 6 1/2 PERP","",307144.0,307144.0,0.0,0.0035,0.0035,0.0,25.51,0.0,"UNCHANGED",1
"2026-03-04","BMW6VL7","BMW6VL7","JXN","JXN","JXN 8 PERP","",414003.0,414003.0,0.0,0.0048,0.0048,0.0,25.95,0.0,"UNCHANGED",1
"2026-03-04","BK77YC3","BK77YC3","SYF-A","SYF","SYF 5 5/8 PERP","",574098.0,574098.0,0.0,0.005,0.005,0.0,19.55,0.0,"UNCHANGED",1
"2026-03-04","BP09108","BP09108","VLY-C","VLY","VLY 8 1/4 PERP","",112902.0,112902.0,0.0,0.0013,0.0013,0.0,26.12,0.0,"UNCHANGED",1
"2026-03-04","BMFYGG8","BMFYGG8","TFC-O","TFC","TFC 5 1/4 PERP","",433183.0,433183.0,0.0,0.0043,0.0043,0.0,22.08,0.0,"UNCHANGED",1
"2026-03-04","BH3JGK4","BH3JGK4","NEE-N","NEE","NEE 5.65 03/01/2079","",501435.0,501435.0,0.0,0.0054,0.0054,0.0,24.01,0.0,"UNCHANGED",1
"2026-03-04","BKWG6L8","BKWG6L8","ATH-B","ATH","ATH 5 5/8 PERP","",261727.0,261727.0,0.0,0.0022,0.0022,0.0,19.12,0.0,"UNCHANGED",1
"2026-03-04","B617Z40","B617Z40","USB-A","USB","USB 4.9538 PERP","",11147.0,11147.0,0.0,0.0039,0.0039,0.0,778.72,0.0,"UNCHANGED",1
"2026-03-04","BNTYXM6","BNTYXM6","OZK-A","OZK","OZK 4 5/8 PERP","",267401.0,267401.0,0.0,0.002,0.002,0.0,16.61,0.0,"UNCHANGED",1
"2026-03-04","BMYVT83","BMYVT83","WFC-AA","WFC","WFC 4.7 PERP","",487815.0,487815.0,0.0,0.0042,0.0042,0.0,19.3,0.0,"UNCHANGED",1
"2026-03-04","BN4Q1G7","BN4Q1G7","BAC-PP","BAC","BAC 4 1/8 PERP","",280912.0,280912.0,0.0,0.0022,0.0022,0.0,17.33,0.0,"UNCHANGED",1
"2026-03-04","BTTRKK4","BTTRKK4","MCHP","MCHP","MCHP 7 1/2 03/15/28","",616432.0,616432.0,0.0,0.0173,0.0169,-0.0004,61.45,0.0,"UNCHANGED",1
"2026-03-04","B8K7RN8","B8K7RN8","VNO-L","VNO","VNO 5.4 PERP","",233271.0,233271.0,0.0,0.0018,0.0018,0.0,17.65,0.0,"UNCHANGED",1
"2026-03-04","BM91SN6","BM91SN6","PSA-P","PSA","PSA 4 PERP","",469656.0,469656.0,0.0,0.0034,0.0034,0.0,16.29,0.0,"UNCHANGED",1
"2026-03-04","BYVQZ09","BYVQZ09","BAC-HH","BAC","BAC 5 7/8 PERP","",262262.0,262262.0,0.0,0.0029,0.0029,0.0,25.13,0.0,"UNCHANGED",1
"2026-03-04","BN0TD19","BN0TD19","BHF-C","BHF","BHF 5 3/8 PERP","",451689.0,451689.0,0.0,0.0028,0.0027,-0.0001,13.63,0.0,"UNCHANGED",1
"2026-03-04","B0N0V47","B0N0V47","GS-C","GS","GS 4.65149 PERP","",153466.0,153466.0,0.0,0.0014,0.0014,0.0,20.04,0.0,"UNCHANGED",1
"2026-03-04","BN460B5","BN460B5","SO","SO","SO 6 1/2 03/15/2085","",426917.0,426917.0,0.0,0.005,0.0049,-0.0001,26.04,0.0,"UNCHANGED",1
"2026-03-04","BFNR2X9","BFNR2X9","DUK","DUK","DUK 5 5/8 09/15/2078","",379763.0,379763.0,0.0,0.0042,0.0042,0.0,24.85,0.0,"UNCHANGED",1
"2026-03-04","2612674","2612674","TVA-D","TVA","TVA 2.134 06/01/28","",198242.0,198242.0,0.0,0.0022,0.0021,-0.0001,24.315,0.0,"UNCHANGED",1
"2026-03-04","2520249","2520249","TVA-A","TVA","TVA 2.216 05/01/29","",160080.0,160080.0,0.0,0.0018,0.0017,-0.0001,24.45,0.0,"UNCHANGED",1
"2026-03-04","BMF4W82","BMF4W82","MS-O","MS","MS 4 1/4 PERP","",672035.0,672035.0,0.0,0.0054,0.0054,0.0,17.98,0.0,"UNCHANGED",1
"2026-03-04","BD2ZSL0","BD2ZSL0","CTL","CTL","CTL 6 3/4 06/15/57","",497679.0,497679.0,0.0,0.0044,0.0045,0.0001,20.19,0.0,"UNCHANGED",1
"2026-03-04","BFZNM46","BFZNM46","BAC-GG","BAC","BAC 6 PERP","",415384.0,415384.0,0.0,0.0047,0.0047,0.0,25.26,0.0,"UNCHANGED",1
"2026-03-04","BYVLYP2","BYVLYP2","FLG-A","FLG","FLG 6 3/8 PERP","",386211.0,386211.0,0.0,0.004,0.004,0.0,23.22,0.0,"UNCHANGED",1
"2026-03-04","BTNML68","BTNML68","UMBF","UMBF","UMBF 7 3/4 PERP","",225055.0,225055.0,0.0,0.0027,0.0027,0.0,27.155,0.0,"UNCHANGED",1
"2026-03-04","BKFVZR9","BKFVZR9","NTRS-E","NTRS","NTRS 4.7 PERP","",308867.0,308867.0,0.0,0.0027,0.0027,0.0,19.81,0.0,"UNCHANGED",1
