"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-06-15","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","","1408233.0","1411209.0","2976.0","0.0449","0.0463","0.0014","71.4","212486.4","BUY","3","BA",6960870,0.0,25.0,185.6,0.0
"2026-06-15","BRBVKF5","BRBVKF5","HPE","HPE","HPE 7 5/8 09/01/27","","467719.0","468679.0","960.0","0.027","0.0271","0.0001","125.75","120720.0","BUY","3","HPE",32139162,0.0,1000.0,-87.42,0.0
"2026-06-15","B3KRSW9","B3KRSW9","WFC-L","WFC","WFC 7 1/2 PERP","","42795.0","42891.0","96.0","0.0229","0.023","0.0001","1167.0","112032.0","BUY","3","WFC-PL",6244,0.0,1000.0,16.7,0.0
"2026-06-15","B3Z1BZ0","B3Z1BZ0","C","C","C 10.295 10/30/40","","1686612.0","1690140.0","3528.0","0.0225","0.0224","-0.0001","28.8","101606.4","BUY","3","C",11071342,0.0,25.0,15.2,0.0
"2026-06-15","BTTRKK4","BTTRKK4","MCHP","MCHP","MCHP 7 1/2 03/15/28","","492991.0","493999.0","1008.0","0.0183","0.0191","0.0008","83.94","84611.52","BUY","3","MCHP",11810519,0.0,25.0,235.76,0.0
"2026-06-15","BPBP9W3","BPBP9W3","NEE","NEE","NEE 7.299 06/01/27","","724106.0","725642.0","1536.0","0.0178","0.0177","-0.0001","53.03","81454.08","BUY","3","NEE",11929164,0.0,25.0,112.12,0.0
"2026-06-15","BN72V73","BN72V73","KKR-D","KKR","KKR 6 1/4 03/01/28","","883838.0","885710.0","1872.0","0.0169","0.0169","0.0","41.59","77856.48","BUY","3","KKR-PD",172778,0.0,25.0,66.36,0.0
"2026-06-15","BMHXRD7","BMHXRD7","SO-A","SO","SO 7 1/8 12/15/28","","720909.0","722421.0","1512.0","0.0165","0.0164","-0.0001","49.35","74617.2","BUY","3","SOPA",2947088,0.0,25.0,97.4,0.0
"2026-06-15","B2PB3Z7","B2PB3Z7","BAC-L","BAC","BAC 7 1/4 PERP","","23504.0","23552.0","48.0","0.0135","0.0134","-0.0001","1238.5001","59448.0","BUY","3","BAC-PL",7768,0.0,1000.0,23.85,0.0
"2026-06-15","BRBLDX4","BRBLDX4","NEE","NEE","NEE 7.234 11/01/27","","543530.0","544658.0","1128.0","0.0125","0.0124","-0.0001","49.68","56039.04","BUY","3","NEE",11929164,0.0,25.0,98.72,0.0
"2026-06-15","BPGN2R8","BPGN2R8","PCG-A","PCG","PCG 6 12/01/27","","569063.0","570287.0","1224.0","0.011","0.0107","-0.0003","40.97","50147.28","BUY","3","PCG-PA",5252,0.2,25.0,63.88,0.0
"2026-06-15","BLL1ZY7","BLL1ZY7","T-C","T","T 4 3/4 PERP","","1263349.0","1266037.0","2688.0","0.0104","0.0104","0.0","17.88","48061.44","BUY","3","T-PC",145483,0.0,25.0,-28.48,0.0
"2026-06-15","BJ2KBT6","BJ2KBT6","JPM-EE","JPM","JPM 6 PERP","","880336.0","882208.0","1872.0","0.0103","0.0103","0.0","25.32","47399.04","BUY","3","","","",25.0,1.28,""
"2026-06-15","BR4TW49","BR4TW49","ARES-B","ARES","ARES 6 3/4 10/01/27","","522609.0","523689.0","1080.0","0.0104","0.0104","0.0","43.18","46634.4","BUY","3","ARES-PB",110732,0.0,25.0,72.72,0.0
"2026-06-15","BF545Q2","BF545Q2","T","T","T 5.35 11/01/66","","980933.0","982973.0","2040.0","0.0094","0.0094","0.0","20.76","42350.4","BUY","3","T",40932405,0.0,25.0,-16.96,0.0
"2026-06-15","BFY34D0","BFY34D0","JPM-DD","JPM","JPM 5 3/4 PERP","","808015.0","809743.0","1728.0","0.009","0.009","0.0","24.14","41713.92","BUY","3","","","",25.0,-3.44,""
"2026-06-15","BGMJPW3","BGMJPW3","COF-I","COF","COF 5 PERP","","1101959.0","1104263.0","2304.0","0.0092","0.0092","0.0","18.1","41702.4","BUY","3","COF-PI",118280,0.0,25.0,-27.6,0.0
"2026-06-15","BVZM740","BVZM740","BRKR","BRKR","BRKR 6 3/8 09/01/28","","39631.0","39727.0","96.0","0.0074","0.0077","0.0003","421.05","40420.8","BUY","3","BRKR",2872804,0.0,1000.0,-57.89,0.0
"2026-06-15","B15CKS5","B15CKS5","GS-D","GS","GS 4.57932 PERP","","969814.0","971854.0","2040.0","0.0086","0.0085","-0.0001","19.02","38800.8","BUY","3","GS-PD",114325,0.0,25.0,-23.92,0.0
