"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-09-18","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","","1429148.0","1425581.0","-3567.0","0.0422","0.0421","-0.0001","62.14","-221653.38","SELL","1","BA",4842315,0.0,25.0,148.56,0.0
"2026-09-18","BRBVKF5","BRBVKF5","HPE","HPE","HPE 7 5/8 09/01/27","","486909.0","485691.0","-1218.0","0.036","0.0359","-0.0001","155.55","-189459.9","SELL","1","HPE",21932980,0.0,1000.0,-84.44,0.0
"2026-09-18","BTTQ6B4","BTTQ6B4","ORCL","ORCL","ORCL 6 1/2 01/15/29","","1583604.0","1579660.0","-3944.0","0.0353","0.0355","0.0002","47.32","-186630.08","SELL","1","ORCL-PD",748670,0.0,25.0,89.28,0.0
"2026-09-18","B3KRSW9","B3KRSW9","WFC-L","WFC","WFC 7 1/2 PERP","","42849.0","42733.0","-116.0","0.0227","0.0226","-0.0001","1114.05","-129229.8","SELL","1","WFC-PL",9057,0.0,1000.0,11.4,0.0
"2026-09-18","B3Z1BZ0","B3Z1BZ0","C","C","C 10.4746 10/30/40","","1559771.0","1555885.0","-3886.0","0.0195","0.0196","0.0001","26.55","-103173.3","SELL","1","C",8478325,0.0,25.0,6.2,0.0
"2026-09-18","BN72V73","BN72V73","KKR-D","KKR","KKR 6 1/4 03/01/28","","847264.0","845147.0","-2117.0","0.0178","0.0178","0.0","44.33","-93846.61","SELL","1","KKR-PD",460251,0.0,25.0,77.32,0.0
"2026-09-18","BWTWYL9","BWTWYL9","NEE","NEE","NEE 7 3/8 02/15/29","","793869.0","791897.0","-1972.0","0.0169","0.0168","-0.0001","44.72","-88187.84","SELL","1","NEE",10415475,0.0,25.0,78.88,0.0
"2026-09-18","BMHXRD7","BMHXRD7","SO-A","SO","SO 7 1/8 12/15/28","","705855.0","704086.0","-1769.0","0.0155","0.0153","-0.0002","45.87","-81144.03","SELL","1","","","",25.0,83.48,""
"2026-09-18","BTTRKK4","BTTRKK4","MCHP","MCHP","MCHP 7 1/2 03/15/28","","494597.0","493379.0","-1218.0","0.0144","0.0148","0.0004","63.24","-77026.32","SELL","1","MCHP",8811679,0.0,25.0,152.96,0.0
"2026-09-18","B2PB3Z7","B2PB3Z7","BAC-L","BAC","BAC 7 1/4 PERP","","23926.0","23868.0","-58.0","0.0142","0.0142","0.0","1250.7","-72540.6","SELL","1","BAC-PL",9898,0.0,1000.0,25.07,0.0
"2026-09-18","BRBLDX4","BRBLDX4","NEE","NEE","NEE 7.234 11/01/27","","528862.0","527557.0","-1305.0","0.0119","0.0118","-0.0001","47.18","-61569.9","SELL","1","NEE",10415475,0.0,25.0,88.72,0.0
"2026-09-18","BPGN2R8","BPGN2R8","PCG-A","PCG","PCG 6 12/01/27","","727743.0","725916.0","-1827.0","0.0117","0.0115","-0.0002","33.4","-61021.8","SELL","1","PCG-PA",7963,0.2,25.0,33.6,0.0
"2026-09-18","BJ2KBT6","BJ2KBT6","JPM-EE","JPM","JPM 6 PERP","","896640.0","894407.0","-2233.0","0.0101","0.0101","0.0","23.82","-53190.06","SELL","1","","","",25.0,-4.72,""
"2026-09-18","BVZM740","BVZM740","BRKR","BRKR","BRKR 6 3/8 09/01/28","","49667.0","49551.0","-116.0","0.0108","0.0106","-0.0002","450.88","-52302.08","SELL","1","BRKR",2225404,0.0,1000.0,-54.91,0.0
"2026-09-18","BLL1ZY7","BLL1ZY7","T-C","T","T 4 3/4 PERP","","1198604.0","1195588.0","-3016.0","0.0095","0.0095","0.0","16.71","-50397.36","SELL","1","T-PC",176104,0.0,25.0,-33.16,0.0
"2026-09-18","BR4TW49","BR4TW49","ARES-B","ARES","ARES 6 3/4 10/01/27","","491738.0","490520.0","-1218.0","0.0094","0.0093","-0.0001","40.01","-48732.18","SELL","1","ARES-PB",146838,0.0,25.0,60.04,0.0
