"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-03-17","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","",1383781.0,1383781.0,0.0,0.0436,0.043,-0.0006,68.11,0.0,"UNCHANGED",1
"2026-03-17","BMFV904","BMFV904","USB-L","USB","USB 3 3/4 PERP","",376099.0,376099.0,0.0,0.0026,0.0026,0.0,15.37,0.0,"UNCHANGED",1
"2026-03-17","BZC0L09","BZC0L09","ETR","ETR","ETR 4 7/8 09/01/66","",323980.0,323980.0,0.0,0.003,0.003,0.0,20.58,0.0,"UNCHANGED",1
"2026-03-17","BJP1KW2","BJP1KW2","F","F","F 6 12/01/59","",604272.0,604272.0,0.0,0.0057,0.0057,0.0,20.68,0.0,"UNCHANGED",1
"2026-03-17","BFY34D0","BFY34D0","JPM-DD","JPM","JPM 5 3/4 PERP","",810937.0,810937.0,0.0,0.0092,0.0091,-0.0001,24.71,0.0,"UNCHANGED",1
"2026-03-17","BK26FC2","BK26FC2","TRTN","TRTN","TRTN 7 3/8 PERP","",131927.0,131927.0,0.0,0.0015,0.0015,0.0,24.62,0.0,"UNCHANGED",1
"2026-03-17","BQ0QJ57","BQ0QJ57","MBIN","MBIN","MBIN 8 1/4 PERP","",109718.0,109718.0,0.0,0.0013,0.0012,-0.0001,25.08,0.0,"UNCHANGED",1
"2026-03-17","BKDKS91","BKDKS91","ALL-H","ALL","ALL 5.1 PERP","",891537.0,891537.0,0.0,0.0085,0.0085,0.0,20.8,0.0,"UNCHANGED",1
"2026-03-17","BQMS207","BQMS207","HBAN-J","HBAN","HBAN 6 7/8 PERP","",245620.0,245620.0,0.0,0.0028,0.0028,0.0,25.12,0.0,"UNCHANGED",1
"2026-03-17","BF2N465","BF2N465","RLJ-A","RLJ","RLJ 1.95 PERP","",254110.0,254110.0,0.0,0.0029,0.0029,0.0,25.05,0.0,"UNCHANGED",1
"2026-03-17","BMG9SY4","BMG9SY4","RGA","RGA","RGA 7 1/8 10/15/52","",531197.0,531197.0,0.0,0.0062,0.0062,0.0,25.57,0.0,"UNCHANGED",1
"2026-03-17","B0B87W3","B0B87W3","MET-A","MET","MET 4.93562 PERP","",450774.0,450774.0,0.0,0.0045,0.0044,-0.0001,21.49,0.0,"UNCHANGED",1
"2026-03-17","B07GC93","B07GC93","GS-A","GS","GS 4.65149 PERP","",572873.0,572873.0,0.0,0.0051,0.0051,0.0,19.53,0.0,"UNCHANGED",1
"2026-03-17","BSLKYN5","BSLKYN5","ATH","ATH","ATH 7 1/4 03/30/64","",439161.0,439161.0,0.0,0.0049,0.0049,0.0,24.72,0.0,"UNCHANGED",1
"2026-03-17","BJN6RX9","BJN6RX9","BAC-KK","BAC","BAC 5 3/8 PERP","",424452.0,424452.0,0.0,0.0043,0.0043,0.0,22.07,0.0,"UNCHANGED",1
"2026-03-17","BG844G9","BG844G9","PRU","PRU","PRU 5 5/8 08/15/58","",435649.0,435649.0,0.0,0.0047,0.0047,0.0,23.67,0.0,"UNCHANGED",1
"2026-03-17","BK72JQ7","BK72JQ7","PSA-J","PSA","PSA 4.7 PERP","",199385.0,199385.0,0.0,0.0017,0.0017,0.0,18.51,0.0,"UNCHANGED",1
"2026-03-17","BF4YJ94","BF4YJ94","MS-E","MS","MS 7 1/8 PERP","",438417.0,438417.0,0.0,0.0051,0.0051,0.0,25.55,0.0,"UNCHANGED",1
"2026-03-17","BPBP9W3","BPBP9W3","NEE","NEE","NEE 7.299 06/01/27","",743714.0,743714.0,0.0,0.0192,0.0191,-0.0001,56.33,0.0,"UNCHANGED",1
"2026-03-17","BL3BQ19","BL3BQ19","MET-F","MET","MET 4 3/4 PERP","",758205.0,758205.0,0.0,0.0066,0.0066,0.0,19.05,0.0,"UNCHANGED",1
"2026-03-17","BNM9HL5","BNM9HL5","RF","RF","RF 6.95 PERP","",378681.0,378681.0,0.0,0.0044,0.0044,0.0,25.32,0.0,"UNCHANGED",1
"2026-03-17","BP91X65","BP91X65","WFC-DD","WFC","WFC 4 1/4 PERP","",523265.0,523265.0,0.0,0.0042,0.0042,0.0,17.55,0.0,"UNCHANGED",1
"2026-03-17","B3Z1BZ0","B3Z1BZ0","C","C","C 10.2985 10/30/40","",1741093.0,1741093.0,0.0,0.0236,0.0235,-0.0001,29.65,0.0,"UNCHANGED",1
"2026-03-17","BMFDGD2","BMFDGD2","USB-M","USB","USB 4 PERP","",591052.0,591052.0,0.0,0.0044,0.0044,0.0,16.4,0.0,"UNCHANGED",1
"2026-03-17","BRT81P5","BRT81P5","CFG-I","CFG","CFG 6 1/2 PERP","",307014.0,307014.0,0.0,0.0035,0.0035,0.0,25.27,0.0,"UNCHANGED",1
"2026-03-17","BMW6VL7","BMW6VL7","JXN","JXN","JXN 8 PERP","",413823.0,413823.0,0.0,0.0049,0.0048,-0.0001,25.51,0.0,"UNCHANGED",1
"2026-03-17","BK77YC3","BK77YC3","SYF-A","SYF","SYF 5 5/8 PERP","",573853.0,573853.0,0.0,0.005,0.005,0.0,19.22,0.0,"UNCHANGED",1
"2026-03-17","BP09108","BP09108","VLY-C","VLY","VLY 8 1/4 PERP","",112852.0,112852.0,0.0,0.0013,0.0013,0.0,25.65,0.0,"UNCHANGED",1
"2026-03-17","BMFYGG8","BMFYGG8","TFC-O","TFC","TFC 5 1/4 PERP","",432998.0,432998.0,0.0,0.0042,0.0042,0.0,21.375,0.0,"UNCHANGED",1
"2026-03-17","BH3JGK4","BH3JGK4","NEE-N","NEE","NEE 5.65 03/01/2079","",501220.0,501220.0,0.0,0.0055,0.0055,0.0,23.93,0.0,"UNCHANGED",1
"2026-03-17","BKWG6L8","BKWG6L8","ATH-B","ATH","ATH 5 5/8 PERP","",261612.0,261612.0,0.0,0.0022,0.0022,0.0,18.7,0.0,"UNCHANGED",1
"2026-03-17","B617Z40","B617Z40","USB-A","USB","USB 4.9538 PERP","",11142.0,11142.0,0.0,0.004,0.004,0.0,776.4727,0.0,"UNCHANGED",1
"2026-03-17","BNTYXM6","BNTYXM6","OZK-A","OZK","OZK 4 5/8 PERP","",267286.0,267286.0,0.0,0.002,0.002,0.0,16.49,0.0,"UNCHANGED",1
"2026-03-17","BMYVT83","BMYVT83","WFC-AA","WFC","WFC 4.7 PERP","",487610.0,487610.0,0.0,0.0042,0.0042,0.0,19.02,0.0,"UNCHANGED",1
"2026-03-17","BN4Q1G7","BN4Q1G7","BAC-PP","BAC","BAC 4 1/8 PERP","",280797.0,280797.0,0.0,0.0022,0.0022,0.0,17.0,0.0,"UNCHANGED",1
"2026-03-17","BTTRKK4","BTTRKK4","MCHP","MCHP","MCHP 7 1/2 03/15/28","",616177.0,616177.0,0.0,0.016,0.0161,0.0001,57.27,0.0,"UNCHANGED",1
"2026-03-17","B8K7RN8","B8K7RN8","VNO-L","VNO","VNO 5.4 PERP","",233171.0,233171.0,0.0,0.0018,0.0018,0.0,16.8,0.0,"UNCHANGED",1
"2026-03-17","BM91SN6","BM91SN6","PSA-P","PSA","PSA 4 PERP","",469456.0,469456.0,0.0,0.0034,0.0034,0.0,15.89,0.0,"UNCHANGED",1
"2026-03-17","BYVQZ09","BYVQZ09","BAC-HH","BAC","BAC 5 7/8 PERP","",262152.0,262152.0,0.0,0.003,0.003,0.0,24.7897,0.0,"UNCHANGED",1
"2026-03-17","BN0TD19","BN0TD19","BHF-C","BHF","BHF 5 3/8 PERP","",451499.0,451499.0,0.0,0.0027,0.0026,-0.0001,12.72,0.0,"UNCHANGED",1
"2026-03-17","B0N0V47","B0N0V47","GS-C","GS","GS 4.65149 PERP","",153401.0,153401.0,0.0,0.0014,0.0014,0.0,19.63,0.0,"UNCHANGED",1
"2026-03-17","BN460B5","BN460B5","SO","SO","SO 6 1/2 03/15/2085","",426732.0,426732.0,0.0,0.005,0.005,0.0,25.47,0.0,"UNCHANGED",1
"2026-03-17","BFNR2X9","BFNR2X9","DUK","DUK","DUK 5 5/8 09/15/2078","",379598.0,379598.0,0.0,0.0042,0.0042,0.0,24.28,0.0,"UNCHANGED",1
"2026-03-17","2612674","2612674","TVA-D","TVA","TVA 2.134 06/01/28","",198157.0,198157.0,0.0,0.0022,0.0022,0.0,24.32,0.0,"UNCHANGED",1
"2026-03-17","2520249","2520249","TVA-A","TVA","TVA 2.216 05/01/29","",160015.0,160015.0,0.0,0.0018,0.0018,0.0,24.08,0.0,"UNCHANGED",1
"2026-03-17","BMF4W82","BMF4W82","MS-O","MS","MS 4 1/4 PERP","",671755.0,671755.0,0.0,0.0055,0.0054,-0.0001,17.72,0.0,"UNCHANGED",1
"2026-03-17","BD2ZSL0","BD2ZSL0","CTL","CTL","CTL 6 3/4 06/15/57","",497474.0,497474.0,0.0,0.0044,0.0044,0.0,19.37,0.0,"UNCHANGED",1
"2026-03-17","BFZNM46","BFZNM46","BAC-GG","BAC","BAC 6 PERP","",415209.0,415209.0,0.0,0.0047,0.0047,0.0,25.0,0.0,"UNCHANGED",1
"2026-03-17","BYVLYP2","BYVLYP2","FLG-A","FLG","FLG 6 3/8 PERP","",386041.0,386041.0,0.0,0.0038,0.0038,0.0,21.74,0.0,"UNCHANGED",1
"2026-03-17","BTNML68","BTNML68","UMBF","UMBF","UMBF 7 3/4 PERP","",224955.0,224955.0,0.0,0.0027,0.0027,0.0,26.59,0.0,"UNCHANGED",1
