"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-02-05","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","",1424253.0,1427205.0,2952.0,0.0477,0.0483,0.0006,75.42,222639.84,"BUY",1
"2026-02-05","BPCTR42","BPCTR42","ALB","ALB","ALB 7 1/4 03/01/27","",944251.0,946195.0,1944.0,0.029,0.0275,-0.0015,64.72,125815.68,"BUY",1
"2026-02-05","B3KRSW9","B3KRSW9","WFC-L","WFC","WFC 7 1/2 PERP","",41903.0,41999.0,96.0,0.0231,0.0233,0.0002,1236.89,118741.44,"BUY",1
"2026-02-05","B3Z1BZ0","B3Z1BZ0","C","C","C 10.2985 10/30/40","",1712560.0,1716112.0,3552.0,0.0227,0.0228,0.0001,29.63,105245.76,"BUY",1
"2026-02-05","BN72V73","BN72V73","KKR-D","KKR","KKR 6 1/4 03/01/28","",994105.0,996169.0,2064.0,0.0203,0.0195,-0.0008,43.55,89887.2,"BUY",1
"2026-02-05","BPBP9W3","BPBP9W3","NEE","NEE","NEE 7.299 06/01/27","",749926.0,751462.0,1536.0,0.0188,0.019,0.0002,56.32,86507.52,"BUY",1
"2026-02-05","BTTRKK4","BTTRKK4","MCHP","MCHP","MCHP 7 1/2 03/15/28","",593240.0,594464.0,1224.0,0.0181,0.0182,0.0001,68.14,83403.36,"BUY",1
"2026-02-05","BRBVKF5","BRBVKF5","HPE","HPE","HPE 7 5/8 09/01/27","",578814.0,579990.0,1176.0,0.0166,0.0165,-0.0001,63.27,74405.52,"BUY",1
"2026-02-05","BRBLDX4","BRBLDX4","NEE","NEE","NEE 7.234 11/01/27","",563788.0,564964.0,1176.0,0.0131,0.013,-0.0001,51.32,60352.32,"BUY",1
"2026-02-05","B2PB3Z7","B2PB3Z7","BAC-L","BAC","BAC 7 1/4 PERP","",23828.0,23876.0,48.0,0.0134,0.0134,0.0,1250.57,60027.36,"BUY",1
"2026-02-05","BLL1ZY7","BLL1ZY7","T-C","T","T 4 3/4 PERP","",1336140.0,1338852.0,2712.0,0.0115,0.0116,0.0001,19.26,52233.12,"BUY",1
"2026-02-05","BPGN2R8","BPGN2R8","PCG-A","PCG","PCG 6 12/01/27","",597169.0,598393.0,1224.0,0.0111,0.011,-0.0001,41.04,50232.96,"BUY",1
"2026-02-05","BR4TW49","BR4TW49","ARES-B","ARES","ARES 6 3/4 10/01/27","",591276.0,592476.0,1200.0,0.0117,0.0108,-0.0009,40.58,48696.0,"BUY",1
"2026-02-05","BJ2KBT6","BJ2KBT6","JPM-EE","JPM","JPM 6 PERP","",885920.0,887792.0,1872.0,0.0099,0.01,0.0001,25.09,46968.48,"BUY",1
"2026-02-05","BF545Q2","BF545Q2","T","T","T 5.35 11/01/66","",1019048.0,1021112.0,2064.0,0.0102,0.0102,0.0,22.37,46171.68,"BUY",1
"2026-02-05","BGMJPW3","BGMJPW3","COF-I","COF","COF 5 PERP","",1136837.0,1139165.0,2328.0,0.01,0.0101,0.0001,19.77,46024.56,"BUY",1
"2026-02-05","BFY34D0","BFY34D0","JPM-DD","JPM","JPM 5 3/4 PERP","",823677.0,825381.0,1704.0,0.0092,0.0092,0.0,24.88,42395.52,"BUY",1
"2026-02-05","B15CKS5","B15CKS5","GS-D","GS","GS 4.79656 PERP","",1019317.0,1021405.0,2088.0,0.0091,0.0091,0.0,19.965,41686.92,"BUY",1
"2026-02-05","BPDYYD4","BPDYYD4","BTSG","BTSG","BTSG 6 3/4 02/01/27","",153340.0,153652.0,312.0,0.0086,0.0089,0.0003,128.74,40166.88,"BUY",1
"2026-02-05","BTCDKX2","BTCDKX2","MSTR","MSTR","MSTR 8 PERP","",268304.0,268856.0,552.0,0.0094,0.0087,-0.0007,72.25,39882.0,"BUY",1
"2026-02-05","BKDKS91","BKDKS91","ALL-H","ALL","ALL 5.1 PERP","",886283.0,888107.0,1824.0,0.0085,0.0085,0.0,21.3699,38978.7,"BUY",1
"2026-02-05","BVZM740","BVZM740","BRKR","BRKR","BRKR 6 3/8 09/01/28","",53885.0,54005.0,120.0,0.0081,0.0078,-0.0003,323.59,38830.8,"BUY",1
"2026-02-05","BJXH6L3","BJXH6L3","DUK-A","DUK","DUK 5 3/4 PERP","",754301.0,755837.0,1536.0,0.0085,0.0085,0.0,25.12,38584.32,"BUY",1
"2026-02-05","BKPK060","BKPK060","T-A","T","T 5 PERP","",922147.0,924019.0,1872.0,0.0085,0.0085,0.0,20.56,38488.32,"BUY",1
"2026-02-05","BN75VC7","BN75VC7","JPM-MM","JPM","JPM 4.2 PERP","",971125.0,973141.0,2016.0,0.008,0.008,0.0,18.38,37054.08,"BUY",1
"2026-02-05","BND7XB0","BND7XB0","JPM-LL","JPM","JPM 4 5/8 PERP","",906163.0,908035.0,1872.0,0.008,0.008,0.0,19.67,36822.24,"BUY",1
"2026-02-05","BK9PWX2","BK9PWX2","COF-J","COF","COF 4.8 PERP","",941843.0,943787.0,1944.0,0.0078,0.0079,0.0001,18.54,36041.76,"BUY",1
"2026-02-05","BTZQRD7","BTZQRD7","NEE-U","NEE","NEE 6 1/2 06/01/2085","",673251.0,674619.0,1368.0,0.0077,0.0078,0.0001,25.62,35048.16,"BUY",1
"2026-02-05","BJVB6B7","BJVB6B7","WFC-Z","WFC","WFC 4 3/4 PERP","",836157.0,837885.0,1728.0,0.0073,0.0073,0.0,19.46,33626.88,"BUY",1
"2026-02-05","BPSKDY1","BPSKDY1","ATH-A","ATH","ATH 6.35 PERP","",645824.0,647168.0,1344.0,0.007,0.0071,0.0001,24.42,32820.48,"BUY",1
