"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-02-13","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","",1428435.0,1428435.0,0.0,0.0486,0.0486,0.0,77.0,0.0,"UNCHANGED",1
"2026-02-13","BMFV904","BMFV904","USB-L","USB","USB 3 3/4 PERP","",374944.0,374944.0,0.0,0.0026,0.0026,0.0,15.5,0.0,"UNCHANGED",1
"2026-02-13","BZC0L09","BZC0L09","ETR","ETR","ETR 4 7/8 09/01/66","",323035.0,323035.0,0.0,0.003,0.003,0.0,21.23,0.0,"UNCHANGED",1
"2026-02-13","BJP1KW2","BJP1KW2","F","F","F 6 12/01/59","",602452.0,602452.0,0.0,0.0057,0.0057,0.0,21.51,0.0,"UNCHANGED",1
"2026-02-13","BFY34D0","BFY34D0","JPM-DD","JPM","JPM 5 3/4 PERP","",826091.0,826091.0,0.0,0.0092,0.0091,-0.0001,25.02,0.0,"UNCHANGED",1
"2026-02-13","BK26FC2","BK26FC2","TRTN","TRTN","TRTN 7 3/8 PERP","",131532.0,131532.0,0.0,0.0015,0.0015,0.0,25.05,0.0,"UNCHANGED",1
"2026-02-13","BQ0QJ57","BQ0QJ57","MBIN","MBIN","MBIN 8 1/4 PERP","",109403.0,109403.0,0.0,0.0012,0.0012,0.0,25.49,0.0,"UNCHANGED",1
"2026-02-13","BKDKS91","BKDKS91","ALL-H","ALL","ALL 5.1 PERP","",888867.0,888867.0,0.0,0.0084,0.0084,0.0,21.3,0.0,"UNCHANGED",1
"2026-02-13","BQMS207","BQMS207","HBAN-J","HBAN","HBAN 6 7/8 PERP","",244850.0,244850.0,0.0,0.0028,0.0028,0.0,25.45,0.0,"UNCHANGED",1
"2026-02-13","BF2N465","BF2N465","RLJ-A","RLJ","RLJ 1.95 PERP","",253375.0,253375.0,0.0,0.0029,0.0029,0.0,25.54,0.0,"UNCHANGED",1
"2026-02-13","BMG9SY4","BMG9SY4","RGA","RGA","RGA 7 1/8 10/15/52","",529577.0,529577.0,0.0,0.006,0.006,0.0,25.55,0.0,"UNCHANGED",1
"2026-02-13","B0B87W3","B0B87W3","MET-A","MET","MET 4.98481 PERP","",449409.0,449409.0,0.0,0.0043,0.0043,0.0,21.88,0.0,"UNCHANGED",1
"2026-02-13","B07GC93","B07GC93","GS-A","GS","GS 4.65149 PERP","",571188.0,571188.0,0.0,0.0052,0.0051,-0.0001,20.37,0.0,"UNCHANGED",1
"2026-02-13","BSLKYN5","BSLKYN5","ATH","ATH","ATH 7 1/4 03/30/64","",437856.0,437856.0,0.0,0.0049,0.0049,0.0,25.26,0.0,"UNCHANGED",1
"2026-02-13","BJN6RX9","BJN6RX9","BAC-KK","BAC","BAC 5 3/8 PERP","",423192.0,423192.0,0.0,0.0043,0.0043,0.0,22.865,0.0,"UNCHANGED",1
"2026-02-13","BG844G9","BG844G9","PRU","PRU","PRU 5 5/8 08/15/58","",434354.0,434354.0,0.0,0.0046,0.0046,0.0,24.0,0.0,"UNCHANGED",1
"2026-02-13","BK72JQ7","BK72JQ7","PSA-J","PSA","PSA 4.7 PERP","",198790.0,198790.0,0.0,0.0017,0.0017,0.0,19.0007,0.0,"UNCHANGED",1
"2026-02-13","BF4YJ94","BF4YJ94","MS-E","MS","MS 7 1/8 PERP","",437092.0,437092.0,0.0,0.005,0.0049,-0.0001,25.5,0.0,"UNCHANGED",1
"2026-02-13","BPBP9W3","BPBP9W3","NEE","NEE","NEE 7.299 06/01/27","",752102.0,752102.0,0.0,0.0191,0.0191,0.0,57.61,0.0,"UNCHANGED",1
"2026-02-13","BL3BQ19","BL3BQ19","MET-F","MET","MET 4 3/4 PERP","",755935.0,755935.0,0.0,0.0066,0.0066,0.0,19.87,0.0,"UNCHANGED",1
"2026-02-13","BNM9HL5","BNM9HL5","RF","RF","RF 6.95 PERP","",377556.0,377556.0,0.0,0.0043,0.0043,0.0,25.7901,0.0,"UNCHANGED",1
"2026-02-13","BP91X65","BP91X65","WFC-DD","WFC","WFC 4 1/4 PERP","",521695.0,521695.0,0.0,0.0041,0.0041,0.0,17.84,0.0,"UNCHANGED",1
"2026-02-13","BMFDGD2","BMFDGD2","USB-M","USB","USB 4 PERP","",589327.0,589327.0,0.0,0.0043,0.0043,0.0,16.5,0.0,"UNCHANGED",1
"2026-02-13","BRT81P5","BRT81P5","CFG-I","CFG","CFG 6 1/2 PERP","",306104.0,306104.0,0.0,0.0035,0.0035,0.0,25.61,0.0,"UNCHANGED",1
"2026-02-13","B3Z1BZ0","B3Z1BZ0","C","C","C 10.2985 10/30/40","",1717592.0,1717592.0,0.0,0.0225,0.0225,0.0,29.68,0.0,"UNCHANGED",1
"2026-02-13","BMW6VL7","BMW6VL7","JXN","JXN","JXN 8 PERP","",412563.0,412563.0,0.0,0.0048,0.0047,-0.0001,26.03,0.0,"UNCHANGED",1
"2026-02-13","BK77YC3","BK77YC3","SYF-A","SYF","SYF 5 5/8 PERP","",572138.0,572138.0,0.0,0.005,0.0049,-0.0001,19.6,0.0,"UNCHANGED",1
"2026-02-13","BP09108","BP09108","VLY-C","VLY","VLY 8 1/4 PERP","",112502.0,112502.0,0.0,0.0013,0.0013,0.0,26.23,0.0,"UNCHANGED",1
"2026-02-13","BMFYGG8","BMFYGG8","TFC-O","TFC","TFC 5 1/4 PERP","",431703.0,431703.0,0.0,0.0042,0.0042,0.0,21.97,0.0,"UNCHANGED",1
"2026-02-13","BH3JGK4","BH3JGK4","NEE-N","NEE","NEE 5.65 03/01/2079","",531091.0,531091.0,0.0,0.0057,0.0057,0.0,24.315,0.0,"UNCHANGED",1
"2026-02-13","BKWG6L8","BKWG6L8","ATH-B","ATH","ATH 5 5/8 PERP","",260837.0,260837.0,0.0,0.0023,0.0023,0.0,20.21,0.0,"UNCHANGED",1
"2026-02-13","B617Z40","B617Z40","USB-A","USB","USB 4.9538 PERP","",11107.0,11107.0,0.0,0.0038,0.0039,0.0001,789.98,0.0,"UNCHANGED",1
"2026-02-13","BNTYXM6","BNTYXM6","OZK-A","OZK","OZK 4 5/8 PERP","",266481.0,266481.0,0.0,0.002,0.002,0.0,16.7,0.0,"UNCHANGED",1
"2026-02-13","BMYVT83","BMYVT83","WFC-AA","WFC","WFC 4.7 PERP","",486145.0,486145.0,0.0,0.0042,0.0042,0.0,19.51,0.0,"UNCHANGED",1
"2026-02-13","BN4Q1G7","BN4Q1G7","BAC-PP","BAC","BAC 4 1/8 PERP","",279962.0,279962.0,0.0,0.0021,0.0021,0.0,17.31,0.0,"UNCHANGED",1
"2026-02-13","BTTRKK4","BTTRKK4","MCHP","MCHP","MCHP 7 1/2 03/15/28","",594974.0,594974.0,0.0,0.0182,0.0181,-0.0001,68.8,0.0,"UNCHANGED",1
"2026-02-13","B8K7RN8","B8K7RN8","VNO-L","VNO","VNO 5.4 PERP","",232471.0,232471.0,0.0,0.0019,0.0019,0.0,18.3,0.0,"UNCHANGED",1
"2026-02-13","BM91SN6","BM91SN6","PSA-P","PSA","PSA 4 PERP","",468086.0,468086.0,0.0,0.0034,0.0034,0.0,16.25,0.0,"UNCHANGED",1
"2026-02-13","BYVQZ09","BYVQZ09","BAC-HH","BAC","BAC 5 7/8 PERP","",261382.0,261382.0,0.0,0.0029,0.0029,0.0,25.05,0.0,"UNCHANGED",1
"2026-02-13","BN0TD19","BN0TD19","BHF-C","BHF","BHF 5 3/8 PERP","",450169.0,450169.0,0.0,0.0027,0.0027,0.0,13.58,0.0,"UNCHANGED",1
"2026-02-13","B0N0V47","B0N0V47","GS-C","GS","GS 4.65149 PERP","",152946.0,152946.0,0.0,0.0014,0.0014,0.0,20.4901,0.0,"UNCHANGED",1
"2026-02-13","BN460B5","BN460B5","SO","SO","SO 6 1/2 03/15/2085","",425467.0,425467.0,0.0,0.0049,0.0049,0.0,25.94,0.0,"UNCHANGED",1
"2026-02-13","BFNR2X9","BFNR2X9","DUK","DUK","DUK 5 5/8 09/15/2078","",378473.0,378473.0,0.0,0.0041,0.0041,0.0,24.71,0.0,"UNCHANGED",1
"2026-02-13","2612674","2612674","TVA-D","TVA","TVA 2.134 06/01/28","",197562.0,197562.0,0.0,0.0021,0.0021,0.0,24.35,0.0,"UNCHANGED",1
"2026-02-13","2520249","2520249","TVA-A","TVA","TVA 2.216 05/01/29","",159550.0,159550.0,0.0,0.0017,0.0017,0.0,24.43,0.0,"UNCHANGED",1
"2026-02-13","BMF4W82","BMF4W82","MS-O","MS","MS 4 1/4 PERP","",669765.0,669765.0,0.0,0.0053,0.0053,0.0,17.87,0.0,"UNCHANGED",1
"2026-02-13","BD2ZSL0","BD2ZSL0","CTL","CTL","CTL 6 3/4 06/15/57","",504905.0,504905.0,0.0,0.0045,0.0045,0.0,20.3,0.0,"UNCHANGED",1
"2026-02-13","BFZNM46","BFZNM46","BAC-GG","BAC","BAC 6 PERP","",413954.0,413954.0,0.0,0.0046,0.0046,0.0,25.14,0.0,"UNCHANGED",1
"2026-02-13","BYVLYP2","BYVLYP2","FLG-A","FLG","FLG 6 3/8 PERP","",384881.0,384881.0,0.0,0.0039,0.0039,0.0,22.98,0.0,"UNCHANGED",1
"2026-02-13","BTNML68","BTNML68","UMBF","UMBF","UMBF 7 3/4 PERP","",224255.0,224255.0,0.0,0.0027,0.0027,0.0,26.96,0.0,"UNCHANGED",1
"2026-02-13","BKFVZR9","BKFVZR9","NTRS-E","NTRS","NTRS 4.7 PERP","",307827.0,307827.0,0.0,0.0027,0.0027,0.0,19.78,0.0,"UNCHANGED",1
"2026-02-13","BK727P2","BK727P2","ALL-I","ALL","ALL 4 3/4 PERP","",230783.0,230783.0,0.0,0.002,0.002,0.0,19.82,0.0,"UNCHANGED",1
"2026-02-13","BLL1ZY7","BLL1ZY7","T-C","T","T 4 3/4 PERP","",1339982.0,1339982.0,0.0,0.0115,0.0115,0.0,19.4,0.0,"UNCHANGED",1
"2026-02-13","BKVJXF1","BKVJXF1","BAC-LL","BAC","BAC 5 PERP","",399196.0,399196.0,0.0,0.0038,0.0038,0.0,21.47,0.0,"UNCHANGED",1
"2026-02-13","BRBLDX4","BRBLDX4","NEE","NEE","NEE 7.234 11/01/27","",565454.0,565454.0,0.0,0.0132,0.0134,0.0002,53.52,0.0,"UNCHANGED",1
"2026-02-13","BGMHQB3","BGMHQB3","PSA-H","PSA","PSA 5.6 PERP","",214366.0,214366.0,0.0,0.0022,0.0022,0.0,23.63,0.0,"UNCHANGED",1
"2026-02-13","B15CKS5","B15CKS5","GS-D","GS","GS 4.58414 PERP","",1022275.0,1022275.0,0.0,0.0092,0.0091,-0.0001,20.2,0.0,"UNCHANGED",1
"2026-02-13","B125QN4","B125QN4","USB-B","USB","USB 4.5338 PERP","",774129.0,774129.0,0.0,0.0067,0.0067,0.0,19.47,0.0,"UNCHANGED",1
"2026-02-13","BK229B7","BK229B7","CFG-E","CFG","CFG 5 PERP","",339478.0,339478.0,0.0,0.003,0.003,0.0,19.92,0.0,"UNCHANGED",1
"2026-02-13","BMH4QB1","BMH4QB1","BAC-QQ","BAC","BAC 4 1/4 PERP","",397357.0,397357.0,0.0,0.0031,0.0031,0.0,17.755,0.0,"UNCHANGED",1
"2026-02-13","BK59DD5","BK59DD5","AEGON","AEGON","AEGON 5.1 12/15/49","",702743.0,702743.0,0.0,0.0063,0.0063,0.0,20.3,0.0,"UNCHANGED",1
"2026-02-13","BMWDYS6","BMWDYS6","BANC-F","BANC","BANC 7 3/4 PERP","",387900.0,387900.0,0.0,0.0044,0.0044,0.0,25.5,0.0,"UNCHANGED",1
"2026-02-13","BSQL9V6","BSQL9V6","EIX-N","EIX","EIX 6.95 PERP","",264145.0,264145.0,0.0,0.0028,0.0028,0.0,24.29,0.0,"UNCHANGED",1
"2026-02-13","BMX47S9","BMX47S9","COF-L","COF","COF 4 3/8 PERP","",532730.0,532730.0,0.0,0.0041,0.004,-0.0001,17.0966,0.0,"UNCHANGED",1
"2026-02-13","BQH5ZL5","BQH5ZL5","MS-P","MS","MS 6 1/2 PERP","",507841.0,507841.0,0.0,0.0058,0.0057,-0.0001,25.65,0.0,"UNCHANGED",1
"2026-02-13","BLFGL51","BLFGL51","PSA-L","PSA","PSA 4 5/8 PERP","",436526.0,436526.0,0.0,0.0036,0.0036,0.0,18.9299,0.0,"UNCHANGED",1
"2026-02-13","BND7XB0","BND7XB0","JPM-LL","JPM","JPM 4 5/8 PERP","",908815.0,908815.0,0.0,0.008,0.008,0.0,19.85,0.0,"UNCHANGED",1
"2026-02-13","B9CDPW6","B9CDPW6","PBI","PBI","PBI 6.7 03/07/43","",265049.0,265049.0,0.0,0.0024,0.0024,0.0,20.58,0.0,"UNCHANGED",1
"2026-02-13","BFMZ665","BFMZ665","RNR-F","RNR","RNR 5 3/4 PERP","",188508.0,188508.0,0.0,0.0019,0.0019,0.0,22.56,0.0,"UNCHANGED",1
"2026-02-13","BF956G8","BF956G8","ACGL-F","ACGL","ACGL 5.45 PERP","",253836.0,253836.0,0.0,0.0023,0.0023,0.0,20.99,0.0,"UNCHANGED",1
"2026-02-13","BNBXR41","BNBXR41","ALL-J","ALL","ALL 7 3/8 PERP","",463254.0,463254.0,0.0,0.0054,0.0054,0.0,26.5,0.0,"UNCHANGED",1
"2026-02-13","BNSNM38","BNSNM38","TDS-VV","TDS","TDS 6 PERP","",534706.0,534706.0,0.0,0.0047,0.0047,0.0,20.0785,0.0,"UNCHANGED",1
"2026-02-13","B93SGN8","B93SGN8","EIX","EIX","EIX 5.1 PERP","",162271.0,162271.0,0.0,0.0014,0.0014,0.0,19.2199,0.0,"UNCHANGED",1
"2026-02-13","B1GH4Y3","B1GH4Y3","BAC NEW YORK","BAC NEW YORK","BAC 4.46342 PERP","",98440.0,98440.0,0.0,0.0009,0.0009,0.0,20.26,0.0,"UNCHANGED",1
"2026-02-13","BJVB6B7","BJVB6B7","WFC-Z","WFC","WFC 4 3/4 PERP","",838605.0,838605.0,0.0,0.0073,0.0073,0.0,19.83,0.0,"UNCHANGED",1
"2026-02-13","BLFKCL6","BLFKCL6","PSA-N","PSA","PSA 3 7/8 PERP","",217768.0,217768.0,0.0,0.0015,0.0015,0.0,15.62,0.0,"UNCHANGED",1
"2026-02-13","BL5C513","BL5C513","WFC-CC","WFC","WFC 4 3/8 PERP","",447406.0,447406.0,0.0,0.0036,0.0036,0.0,18.34,0.0,"UNCHANGED",1
"2026-02-13","BLB2465","BLB2465","PRU","PRU","PRU 4 1/8 09/01/60","",379165.0,379165.0,0.0,0.0029,0.0029,0.0,17.515,0.0,"UNCHANGED",1
"2026-02-13","BD2Z8N2","BD2Z8N2","AXS-E","AXS","AXS 5 1/2 PERP","",428590.0,428590.0,0.0,0.0039,0.0039,0.0,20.4701,0.0,"UNCHANGED",1
"2026-02-13","BZ4C835","BZ4C835","CTL","CTL","CTL 6 1/2 09/01/56","",703501.0,703501.0,0.0,0.0062,0.0062,0.0,19.97,0.0,"UNCHANGED",1
"2026-02-13","BJHDLJ0","BJHDLJ0","KEY-G","KEY","KEY 5 5/8 PERP","",336443.0,336443.0,0.0,0.0034,0.0033,-0.0001,22.4,0.0,"UNCHANGED",1
