"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-04-02","BMJ0KL5","BMJ0KL5","BPY","BPY","BPY 6 1/4 07/26/2081","",392989.0,440781.0,47792.0,0.0033,0.0036,0.0003,16.88,806728.96,"BUY",1
"2026-04-02","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","",1469856.0,1468050.0,-1806.0,0.0469,0.0468,-0.0001,66.56,-120207.36,"SELL",1
"2026-04-02","B3KRSW9","B3KRSW9","WFC-L","WFC","WFC 7 1/2 PERP","",41062.0,41006.0,-56.0,0.0228,0.0229,0.0001,1164.76,-65226.56,"SELL",1
"2026-04-02","B3Z1BZ0","B3Z1BZ0","C","C","C 10.2985 10/30/40","",1592767.0,1590793.0,-1974.0,0.0225,0.0225,0.0,29.485,-58203.39,"SELL",1
"2026-04-02","BPBP9W3","BPBP9W3","NEE","NEE","NEE 7.299 06/01/27","",700002.0,699148.0,-854.0,0.019,0.0189,-0.0001,56.6,-48336.4,"SELL",1
"2026-04-02","BMHXRD7","BMHXRD7","SO-A","SO","SO 7 1/8 12/15/28","",702423.0,701555.0,-868.0,0.0175,0.0174,-0.0001,51.95,-45092.6,"SELL",1
"2026-04-02","BRBVKF5","BRBVKF5","HPE","HPE","HPE 7 5/8 09/01/27","",536010.0,535352.0,-658.0,0.0167,0.0172,0.0005,66.98,-44072.84,"SELL",1
"2026-04-02","BN72V73","BN72V73","KKR-D","KKR","KKR 6 1/4 03/01/28","",890225.0,889133.0,-1092.0,0.0169,0.017,0.0001,39.8499,-43516.09,"SELL",1
"2026-04-02","BTTRKK4","BTTRKK4","MCHP","MCHP","MCHP 7 1/2 03/15/28","",510043.0,509413.0,-630.0,0.0142,0.0142,0.0,58.04,-36565.2,"SELL",1
"2026-04-02","BRBLDX4","BRBLDX4","NEE","NEE","NEE 7.234 11/01/27","",521137.0,520493.0,-644.0,0.0131,0.0131,0.0,52.43,-33764.92,"SELL",1
"2026-04-02","B2PB3Z7","B2PB3Z7","BAC-L","BAC","BAC 7 1/4 PERP","",23200.0,23172.0,-28.0,0.0131,0.0131,0.0,1180.0,-33040.0,"SELL",1
"2026-04-02","BPGN2R8","BPGN2R8","PCG-A","PCG","PCG 6 12/01/27","",561573.0,560887.0,-686.0,0.0117,0.0117,0.0,43.555,-29878.73,"SELL",1
"2026-04-02","BLL1ZY7","BLL1ZY7","T-C","T","T 4 3/4 PERP","",1246632.0,1245092.0,-1540.0,0.0111,0.011,-0.0001,18.48,-28459.2,"SELL",1
"2026-04-02","BJ2KBT6","BJ2KBT6","JPM-EE","JPM","JPM 6 PERP","",868616.0,867538.0,-1078.0,0.0104,0.0104,0.0,25.04,-26993.12,"SELL",1
"2026-04-02","BF545Q2","BF545Q2","T","T","T 5.35 11/01/66","",944656.0,943494.0,-1162.0,0.0097,0.0097,0.0,21.4,-24866.8,"SELL",1
"2026-04-02","BGMJPW3","BGMJPW3","COF-I","COF","COF 5 PERP","",1056605.0,1055303.0,-1302.0,0.0095,0.0095,0.0,18.88,-24581.76,"SELL",1
"2026-04-02","BFY34D0","BFY34D0","JPM-DD","JPM","JPM 5 3/4 PERP","",797242.0,796248.0,-994.0,0.0093,0.0093,0.0,24.49,-24343.06,"SELL",1
"2026-04-02","B15CKS5","B15CKS5","GS-D","GS","GS 4.57149 PERP","",957030.0,955854.0,-1176.0,0.0088,0.0088,0.0,19.21,-22590.96,"SELL",1
"2026-04-02","BR4TW49","BR4TW49","ARES-B","ARES","ARES 6 3/4 10/01/27","",515794.0,515150.0,-644.0,0.0087,0.0085,-0.0002,34.67,-22327.48,"SELL",1
"2026-04-02","BTCDKX2","BTCDKX2","MSTR","MSTR","MSTR 8 PERP","",253855.0,253547.0,-308.0,0.0087,0.0086,-0.0001,71.08,-21892.64,"SELL",1
"2026-04-02","BJXH6L3","BJXH6L3","DUK-A","DUK","DUK 5 3/4 PERP","",703559.0,702677.0,-882.0,0.0082,0.0082,0.0,24.47,-21582.54,"SELL",1
"2026-04-02","BKDKS91","BKDKS91","ALL-H","ALL","ALL 5.1 PERP","",825641.0,824619.0,-1022.0,0.0079,0.008,0.0001,20.33,-20777.26,"SELL",1
"2026-04-02","BKPK060","BKPK060","T-A","T","T 5 PERP","",844938.0,843888.0,-1050.0,0.008,0.008,0.0,19.78,-20769.0,"SELL",1
"2026-04-02","BND7XB0","BND7XB0","JPM-LL","JPM","JPM 4 5/8 PERP","",869177.0,868113.0,-1064.0,0.008,0.008,0.0,19.27,-20503.28,"SELL",1
"2026-04-02","BN75VC7","BN75VC7","JPM-MM","JPM","JPM 4.2 PERP","",936114.0,934952.0,-1162.0,0.0079,0.0079,0.0,17.59,-20439.58,"SELL",1
"2026-04-02","BJVB6B7","BJVB6B7","WFC-Z","WFC","WFC 4 3/4 PERP","",853372.0,852350.0,-1022.0,0.0078,0.0078,0.0,19.1,-19520.2,"SELL",1
"2026-04-02","BK9PWX2","BK9PWX2","COF-J","COF","COF 4.8 PERP","",878490.0,877412.0,-1078.0,0.0076,0.0076,0.0,18.0,-19404.0,"SELL",1
