"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-02-25","BVDCXR7","BVDCXR7","B","","B 02/26/26","",1800000.0,0.0,-1800000.0,0.0008,0.0,-0.0008,0.9999,-1799820.0,"REMOVED",1
"2026-02-25","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","",1428558.0,1432125.0,3567.0,0.0469,0.0463,-0.0006,73.54,262317.18,"BUY",1
"2026-02-25","BPCTR42","BPCTR42","ALB","ALB","ALB 7 1/4 03/01/27","",947086.0,949435.0,2349.0,0.0312,0.0325,0.0013,77.94,183081.06,"BUY",1
"2026-02-25","B3KRSW9","B3KRSW9","WFC-L","WFC","WFC 7 1/2 PERP","",42043.0,42159.0,116.0,0.0233,0.0233,0.0,1256.0,145696.0,"BUY",1
"2026-02-25","B3Z1BZ0","B3Z1BZ0","C","C","C 10.2985 10/30/40","",1717740.0,1722032.0,4292.0,0.0225,0.0225,0.0,29.75,127687.0,"BUY",1
"2026-02-25","BPBP9W3","BPBP9W3","NEE","NEE","NEE 7.299 06/01/27","",752166.0,754022.0,1856.0,0.0194,0.0193,-0.0001,58.22,108056.32,"BUY",1
"2026-02-25","BN72V73","BN72V73","KKR-D","KKR","KKR 6 1/4 03/01/28","",997115.0,999609.0,2494.0,0.0185,0.0187,0.0002,42.58,106194.52,"BUY",1
"2026-02-25","BTTRKK4","BTTRKK4","MCHP","MCHP","MCHP 7 1/2 03/15/28","",595025.0,596504.0,1479.0,0.0176,0.0175,-0.0001,66.86,98885.94,"BUY",1
"2026-02-25","BRBVKF5","BRBVKF5","HPE","HPE","HPE 7 5/8 09/01/27","",580529.0,581950.0,1421.0,0.0145,0.0147,0.0002,57.32,81451.72,"BUY",1
"2026-02-25","BRBLDX4","BRBLDX4","NEE","NEE","NEE 7.234 11/01/27","",565503.0,566924.0,1421.0,0.0134,0.0134,0.0,53.83,76492.43,"BUY",1
"2026-02-25","B2PB3Z7","B2PB3Z7","BAC-L","BAC","BAC 7 1/4 PERP","",23898.0,23956.0,58.0,0.0131,0.0131,0.0,1249.0,72442.0,"BUY",1
"2026-02-25","BPGN2R8","BPGN2R8","PCG-A","PCG","PCG 6 12/01/27","",598954.0,600433.0,1479.0,0.012,0.012,0.0,45.33,67043.07,"BUY",1
"2026-02-25","BLL1ZY7","BLL1ZY7","T-C","T","T 4 3/4 PERP","",1340095.0,1343372.0,3277.0,0.0115,0.0115,0.0,19.45,63737.65,"BUY",1
"2026-02-25","BR4TW49","BR4TW49","ARES-B","ARES","ARES 6 3/4 10/01/27","",593026.0,594476.0,1450.0,0.0102,0.0105,0.0003,40.09,58130.5,"BUY",1
"2026-02-25","BJ2KBT6","BJ2KBT6","JPM-EE","JPM","JPM 6 PERP","",888650.0,890912.0,2262.0,0.0099,0.0098,-0.0001,25.16,56911.92,"BUY",1
"2026-02-25","BF545Q2","BF545Q2","T","T","T 5.35 11/01/66","",1022058.0,1024552.0,2494.0,0.0102,0.0102,0.0,22.65,56489.1,"BUY",1
"2026-02-25","BGMJPW3","BGMJPW3","COF-I","COF","COF 5 PERP","",1140232.0,1143045.0,2813.0,0.01,0.01,0.0,19.85,55838.05,"BUY",1
"2026-02-25","BTCDKX2","BTCDKX2","MSTR","MSTR","MSTR 8 PERP","",269109.0,269776.0,667.0,0.0093,0.0096,0.0003,80.59,53753.53,"BUY",1
"2026-02-25","BFY34D0","BFY34D0","JPM-DD","JPM","JPM 5 3/4 PERP","",826162.0,828221.0,2059.0,0.0091,0.0091,0.0,25.0,51475.0,"BUY",1
"2026-02-25","BPDYYD4","BPDYYD4","BTSG","BTSG","BTSG 6 3/4 02/01/27","",153795.0,154172.0,377.0,0.0092,0.0093,0.0001,136.5,51460.5,"BUY",1
"2026-02-25","B15CKS5","B15CKS5","GS-D","GS","GS 4.6043 PERP","",1022362.0,1024885.0,2523.0,0.009,0.0089,-0.0001,19.82,50005.86,"BUY",1
"2026-02-25","BKPK060","BKPK060","T-A","T","T 5 PERP","",924877.0,927139.0,2262.0,0.0085,0.0085,0.0,20.86,47185.32,"BUY",1
"2026-02-25","BKDKS91","BKDKS91","ALL-H","ALL","ALL 5.1 PERP","",888943.0,891147.0,2204.0,0.0084,0.0083,-0.0001,21.3,46945.2,"BUY",1
"2026-02-25","BJXH6L3","BJXH6L3","DUK-A","DUK","DUK 5 3/4 PERP","",756541.0,758397.0,1856.0,0.0084,0.0083,-0.0001,25.05,46492.8,"BUY",1
"2026-02-25","BVZM740","BVZM740","BRKR","BRKR","BRKR 6 3/8 09/01/28","",54060.0,54205.0,145.0,0.0074,0.0075,0.0001,314.07,45540.15,"BUY",1
"2026-02-25","BN75VC7","BN75VC7","JPM-MM","JPM","JPM 4.2 PERP","",974065.0,976501.0,2436.0,0.008,0.008,0.0,18.62,45358.32,"BUY",1
