"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-03-19","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","",1382247.0,1379061.0,-3186.0,0.0423,0.0414,-0.0009,65.23,-207822.78,"SELL",1
"2026-03-19","BPCTR42","BPCTR42","ALB","ALB","ALB 7 1/4 03/01/27","",1037779.0,1035403.0,-2376.0,0.0319,0.0315,-0.0004,66.17,-157219.92,"SELL",1
"2026-03-19","B3KRSW9","B3KRSW9","WFC-L","WFC","WFC 7 1/2 PERP","",41021.0,40913.0,-108.0,0.0221,0.0221,0.0,1175.0,-126900.0,"SELL",1
"2026-03-19","B3Z1BZ0","B3Z1BZ0","C","C","C 10.2985 10/30/40","",1739143.0,1735093.0,-4050.0,0.0237,0.0237,0.0,29.72,-120366.0,"SELL",1
"2026-03-19","BN72V73","BN72V73","KKR-D","KKR","KKR 6 1/4 03/01/28","",1065962.0,1063478.0,-2484.0,0.0196,0.0196,0.0,40.07,-99533.88,"SELL",1
"2026-03-19","BPBP9W3","BPBP9W3","NEE","NEE","NEE 7.299 06/01/27","",742882.0,741154.0,-1728.0,0.019,0.0192,0.0002,56.33,-97338.24,"SELL",1
"2026-03-19","BRBVKF5","BRBVKF5","HPE","HPE","HPE 7 5/8 09/01/27","",558937.0,557641.0,-1296.0,0.0152,0.0156,0.0004,60.81,-78809.76,"SELL",1
"2026-03-19","BTTRKK4","BTTRKK4","MCHP","MCHP","MCHP 7 1/2 03/15/28","",615514.0,614137.0,-1377.0,0.0162,0.016,-0.0002,56.62,-77965.74,"SELL",1
"2026-03-19","BRBLDX4","BRBLDX4","NEE","NEE","NEE 7.234 11/01/27","",566522.0,565199.0,-1323.0,0.0134,0.0136,0.0002,52.2,-69060.6,"SELL",1
"2026-03-19","B2PB3Z7","B2PB3Z7","BAC-L","BAC","BAC 7 1/4 PERP","",23374.0,23320.0,-54.0,0.0129,0.0129,0.0,1204.9,-65064.6,"SELL",1
"2026-03-19","BPGN2R8","BPGN2R8","PCG-A","PCG","PCG 6 12/01/27","",588864.0,587487.0,-1377.0,0.012,0.012,0.0,44.32,-61028.64,"SELL",1
"2026-03-19","BLL1ZY7","BLL1ZY7","T-C","T","T 4 3/4 PERP","",1342470.0,1339392.0,-3078.0,0.0116,0.0116,0.0,18.79,-57835.62,"SELL",1
"2026-03-19","BR4TW49","BR4TW49","ARES-B","ARES","ARES 6 3/4 10/01/27","",617071.0,615667.0,-1404.0,0.0102,0.0104,0.0002,36.85,-51737.4,"SELL",1
"2026-03-19","BPDYYD4","BPDYYD4","BTSG","BTSG","BTSG 6 3/4 02/01/27","",151495.0,151144.0,-351.0,0.01,0.0102,0.0002,146.71,-51495.21,"SELL",1
"2026-03-19","BJ2KBT6","BJ2KBT6","JPM-EE","JPM","JPM 6 PERP","",890314.0,888262.0,-2052.0,0.0102,0.0102,0.0,25.04,-51382.08,"SELL",1
"2026-03-19","BF545Q2","BF545Q2","T","T","T 5.35 11/01/66","",1007453.0,1005104.0,-2349.0,0.0101,0.0101,0.0,21.87,-51372.63,"SELL",1
"2026-03-19","BGMJPW3","BGMJPW3","COF-I","COF","COF 5 PERP","",1142271.0,1139625.0,-2646.0,0.01,0.01,0.0,19.16,-50697.36,"SELL",1
"2026-03-19","BTCDKX2","BTCDKX2","MSTR","MSTR","MSTR 8 PERP","",269592.0,268971.0,-621.0,0.0094,0.0094,0.0,76.11,-47264.31,"SELL",1
"2026-03-19","BFY34D0","BFY34D0","JPM-DD","JPM","JPM 5 3/4 PERP","",810027.0,808137.0,-1890.0,0.0092,0.0092,0.0,24.62,-46531.8,"SELL",1
