"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-09-24","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","","1421645.0","1416971.0","-4674.0","0.0422","0.0422","0.0","61.6","-287918.4","SELL","1","BA",5546113,0.0,25.0,146.4,0.0
"2026-09-24","BRBVKF5","BRBVKF5","HPE","HPE","HPE 7 5/8 09/01/27","","484347.0","482751.0","-1596.0","0.0371","0.038","0.0009","162.55","-259429.8","SELL","1","HPE",23245098,0.0,1000.0,-83.75,0.0
"2026-09-24","BTTQ6B4","BTTQ6B4","ORCL-D","ORCL","ORCL 6 1/2 01/15/29","","1575308.0","1570140.0","-5168.0","0.0352","0.0336","-0.0016","44.15","-228167.2","SELL","1","ORCL-PD",719929,0.0,25.0,76.6,0.0
"2026-09-24","B3KRSW9","B3KRSW9","WFC-L","WFC","WFC 7 1/2 PERP","","42605.0","42453.0","-152.0","0.0223","0.0223","0.0","1083.4","-164676.8","SELL","1","WFC-PL",9007,0.0,1000.0,8.34,0.0
"2026-09-24","B3Z1BZ0","B3Z1BZ0","C","C","C 10.4746 10/30/40","","1551597.0","1546505.0","-5092.0","0.0197","0.0198","0.0001","26.45","-134683.4","SELL","1","C",8992249,0.0,25.0,5.8,0.0
"2026-09-24","BN72V73","BN72V73","KKR-D","KKR","KKR 6 1/4 03/01/28","","842811.0","840037.0","-2774.0","0.0175","0.0174","-0.0001","42.85","-118865.9","SELL","1","KKR-PD",440437,0.0,25.0,71.4,0.0
"2026-09-24","BWTWYL9","BWTWYL9","NEE","NEE","NEE 7 3/8 02/15/29","","789721.0","787137.0","-2584.0","0.0164","0.0165","0.0001","43.2","-111628.8","SELL","1","NEE",10525161,0.0,25.0,72.8,0.0
"2026-09-24","BMHXRD7","BMHXRD7","SO-A","SO","SO 7 1/8 12/15/28","","702134.0","699816.0","-2318.0","0.0151","0.0152","0.0001","44.77","-103776.86","SELL","1","","","",25.0,79.08,""
"2026-09-24","BTTRKK4","BTTRKK4","MCHP","MCHP","MCHP 7 1/2 03/15/28","","492035.0","490439.0","-1596.0","0.0153","0.0152","-0.0001","64.08","-102271.68","SELL","1","MCHP",8154732,0.0,25.0,156.32,0.0
"2026-09-24","B2PB3Z7","B2PB3Z7","BAC-L","BAC","BAC 7 1/4 PERP","","23804.0","23728.0","-76.0","0.0141","0.0141","0.0","1230.0","-93480.0","SELL","1","BAC-PL",8690,0.0,1000.0,23.0,0.0
"2026-09-24","BRBLDX4","BRBLDX4","NEE","NEE","NEE 7.234 11/01/27","","526117.0","524407.0","-1710.0","0.0116","0.0115","-0.0001","45.39","-77616.9","SELL","1","NEE",10525161,0.0,25.0,81.56,0.0
"2026-09-24","BPGN2R8","BPGN2R8","PCG-A","PCG","PCG 6 12/01/27","","723900.0","721506.0","-2394.0","0.0111","0.0111","0.0","31.69","-75865.86","SELL","1","PCG-PA",8293,0.3,25.0,26.76,0.0
