"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-03-05","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","",1384371.0,1384371.0,0.0,0.047,0.0443,-0.0027,71.34,0.0,"UNCHANGED",1
"2026-03-05","BMFV904","BMFV904","USB-L","USB","USB 3 3/4 PERP","",376264.0,376264.0,0.0,0.0026,0.0026,0.0,15.44,0.0,"UNCHANGED",1
"2026-03-05","BZC0L09","BZC0L09","ETR","ETR","ETR 4 7/8 09/01/66","",324115.0,324115.0,0.0,0.003,0.0031,0.0001,21.15,0.0,"UNCHANGED",1
"2026-03-05","BJP1KW2","BJP1KW2","F","F","F 6 12/01/59","",604532.0,604532.0,0.0,0.0057,0.0057,0.0,21.06,0.0,"UNCHANGED",1
"2026-03-05","BFY34D0","BFY34D0","JPM-DD","JPM","JPM 5 3/4 PERP","",811287.0,811287.0,0.0,0.009,0.0091,0.0001,24.98,0.0,"UNCHANGED",1
"2026-03-05","BK26FC2","BK26FC2","TRTN","TRTN","TRTN 7 3/8 PERP","",131982.0,131982.0,0.0,0.0015,0.0015,0.0,24.93,0.0,"UNCHANGED",1
"2026-03-05","BQ0QJ57","BQ0QJ57","MBIN","MBIN","MBIN 8 1/4 PERP","",109763.0,109763.0,0.0,0.0013,0.0013,0.0,25.68,0.0,"UNCHANGED",1
"2026-03-05","BKDKS91","BKDKS91","ALL-H","ALL","ALL 5.1 PERP","",891917.0,891917.0,0.0,0.0085,0.0085,0.0,21.38,0.0,"UNCHANGED",1
"2026-03-05","BQMS207","BQMS207","HBAN-J","HBAN","HBAN 6 7/8 PERP","",245730.0,245730.0,0.0,0.0028,0.0028,0.0,25.44,0.0,"UNCHANGED",1
"2026-03-05","BF2N465","BF2N465","RLJ-A","RLJ","RLJ 1.95 PERP","",254215.0,254215.0,0.0,0.0029,0.0029,0.0,25.5,0.0,"UNCHANGED",1
"2026-03-05","BMG9SY4","BMG9SY4","RGA","RGA","RGA 7 1/8 10/15/52","",531427.0,531427.0,0.0,0.0061,0.0061,0.0,25.63,0.0,"UNCHANGED",1
"2026-03-05","B0B87W3","B0B87W3","MET-A","MET","MET 4.98481 PERP","",450969.0,450969.0,0.0,0.0044,0.0044,0.0,21.75,0.0,"UNCHANGED",1
"2026-03-05","B07GC93","B07GC93","GS-A","GS","GS 4.65149 PERP","",573118.0,573118.0,0.0,0.0051,0.0051,0.0,19.9,0.0,"UNCHANGED",1
"2026-03-05","BSLKYN5","BSLKYN5","ATH","ATH","ATH 7 1/4 03/30/64","",439346.0,439346.0,0.0,0.0049,0.0049,0.0,24.89,0.0,"UNCHANGED",1
"2026-03-05","BJN6RX9","BJN6RX9","BAC-KK","BAC","BAC 5 3/8 PERP","",424632.0,424632.0,0.0,0.0043,0.0043,0.0,22.57,0.0,"UNCHANGED",1
"2026-03-05","BG844G9","BG844G9","PRU","PRU","PRU 5 5/8 08/15/58","",435834.0,435834.0,0.0,0.0047,0.0047,0.0,24.12,0.0,"UNCHANGED",1
"2026-03-05","BK72JQ7","BK72JQ7","PSA-J","PSA","PSA 4.7 PERP","",199470.0,199470.0,0.0,0.0017,0.0017,0.0,18.99,0.0,"UNCHANGED",1
"2026-03-05","BF4YJ94","BF4YJ94","MS-E","MS","MS 7 1/8 PERP","",438602.0,438602.0,0.0,0.005,0.005,0.0,25.527,0.0,"UNCHANGED",1
