"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days","yahoo_ticker","adv_30d","overhang_days","par_value","price_vs_par_pct","signal_score"
"2026-03-31","BPCTR42","BPCTR42","ALB","ALB","ALB 7 1/4 03/01/27","","1079755.0","0.0","-1079755.0","0.0342","0.0","-0.0342","70.52","-76144322.6","REMOVED","1","ALB",2032249,0.5,25.0,182.08,0.0
"2026-03-31","BMHXRD7","BMHXRD7","SO-A","SO","SO 7 1/8 12/15/28","","0.0","712839.0","712839.0","0.0","0.0174","0.0174","51.4","36639924.6","ADDED","1","SOPA",2351165,0.3,25.0,105.6,0.0
"2026-03-31","BPDYYD4","BPDYYD4","BTSG","BTSG","BTSG 6 3/4 02/01/27","","157696.0","0.0","-157696.0","0.0099","0.0","-0.0099","139.29","-21965475.84","REMOVED","1","BTSG",2479996,0.1,1000.0,-86.07,8.61
"2026-03-31","BV2JPV7","BV2JPV7","XEL","XEL","XEL 6 1/4 10/15/2085","","0.0","637839.0","637839.0","0.0","0.0075","0.0075","24.68","15741866.52","ADDED","1","XEL",4409129,0.1,25.0,-1.28,0.13
"2026-03-31","BTWWZS9","BTWWZS9","NOVT","NOVT","NOVT 6 1/2 11/01/28","","0.0","220740.0","220740.0","0.0","0.0056","0.0056","53.64","11840493.6","ADDED","1","NOVT",358043,0.6,25.0,114.56,0.0
"2026-03-31","BYVLYP2","BYVLYP2","FLG-A","FLG","FLG 6 3/8 PERP","","401817.0","0.0","-401817.0","0.0038","0.0","-0.0038","20.84","-8373866.28","REMOVED","1","FLG-PA",135767,3.0,25.0,-16.64,49.92
"2026-03-31","BN72V73","BN72V73","KKR-D","KKR","KKR 6 1/4 03/01/28","","1109846.0","903497.0","-206349.0","0.0197","0.0173","-0.0024","40.22","-8299356.78","SELL","1","KKR-PD",425264,0.5,25.0,60.88,0.0
"2026-03-31","BVK6BQ7","BVK6BQ7","MTB-K","MTB","MTB 6.35 PERP","","0.0","319509.0","319509.0","0.0","0.0038","0.0038","25.08","8013285.72","ADDED","1","MTB-PK",49377,6.5,25.0,0.32,0.0
"2026-03-31","BW9KZK9","BW9KZK9","FITB","FITB","FITB 6 7/8 PERP","","0.0","282501.0","282501.0","0.0","0.0035","0.0035","26.06","7361976.06","ADDED","1","FITB",9740006,0.0,25.0,4.24,0.0
"2026-03-31","BRC7MJ0","BRC7MJ0","TPG","TPG","TPG 6.95 03/15/64","","0.0","280565.0","280565.0","0.0","0.0033","0.0033","24.98","7008513.7","ADDED","1","TPG",3478466,0.1,25.0,-0.08,0.01
"2026-03-31","BFYWGC0","BFYWGC0","AQNCN","AQNCN","AQNCN 8.5321 07/01/2079","","0.0","246704.0","246704.0","0.0","0.0031","0.0031","26.08","6434040.32","ADDED","1","","","",25.0,4.32,""
"2026-03-31","BMJ0KL5","BMJ0KL5","BPY","BPY","BPY 6 1/4 07/26/2081","","0.0","361983.0","361983.0","0.0","0.003","0.003","17.4","6298504.2","ADDED","1","","","",25.0,-30.4,""
"2026-03-31","BVZG8H2","BVZG8H2","TRPCN","TRPCN","TRPCN 6 1/4 11/01/2085","","0.0","262563.0","262563.0","0.0","0.003","0.003","23.72","6227994.36","ADDED","1","","","",25.0,-5.12,""
"2026-03-31","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","","1438533.0","1534641.0","96108.0","0.04","0.0468","0.0068","64.13","6163406.04","BUY","1","BA",6926957,0.0,25.0,156.52,0.0
"2026-03-31","BMHV4X0","BMHV4X0","CG","CG","CG 4 5/8 05/15/61","","0.0","351145.0","351145.0","0.0","0.0029","0.0029","17.5","6145037.5","ADDED","1","CG",3155241,0.1,25.0,-30.0,3.0
"2026-03-31","BTTRKK4","BTTRKK4","MCHP","MCHP","MCHP 7 1/2 03/15/28","","639841.0","532028.0","-107813.0","0.0155","0.0144","-0.0011","56.97","-6142106.61","SELL","1","MCHP",8689539,0.0,25.0,127.88,0.0
"2026-03-31","BNKG9F6","BNKG9F6","FG","FG","FG 7.95 12/15/53","","0.0","244128.0","244128.0","0.0","0.0029","0.0029","24.91","6081228.48","ADDED","1","FG",688335,0.4,25.0,-0.36,0.14
"2026-03-31","B3Z1BZ0","B3Z1BZ0","C","C","C 10.2985 10/30/40","","1810693.0","1616287.0","-194406.0","0.0239","0.0226","-0.0013","29.35","-5705816.1","SELL","1","C",14582501,0.0,25.0,17.4,0.0
"2026-03-31","BLHLTL6","BLHLTL6","FCNCA","FCNCA","FCNCA 5 3/8 PERP","","0.0","243378.0","243378.0","0.0","0.0025","0.0025","21.58","5252097.24","ADDED","1","FCNCA",93899,2.6,25.0,-13.68,35.57
"2026-03-31","BMH40V9","BMH40V9","TCBI-B","TCBI","TCBI 5 3/4 PERP","","0.0","209528.0","209528.0","0.0","0.0022","0.0022","22.09","4628473.52","ADDED","1","","","",25.0,-11.64,""
"2026-03-31","BTVJJB2","BTVJJB2","FOUR","FOUR","FOUR 6 05/01/28","","265686.0","181077.0","-84609.0","0.0065","0.0046","-0.0019","53.64","-4538426.76","SELL","1","FOUR",2030884,0.0,25.0,114.56,0.0
"2026-03-31","BR4TW49","BR4TW49","ARES-B","ARES","ARES 6 3/4 10/01/27","","641875.0","523522.0","-118353.0","0.0103","0.009","-0.0013","36.18","-4282011.54","SELL","1","ARES-PB",516892,0.2,25.0,44.72,0.0
"2026-03-31","BK598B8","BK598B8","PSA-I","PSA","PSA 4 7/8 PERP","","0.0","226360.0","226360.0","0.0","0.002","0.002","18.61","4212559.6","ADDED","1","PSA-PI",30532,7.4,25.0,-25.56,189.14
"2026-03-31","2520249","2520249","TVA-A","TVA","TVA 2.216 05/01/29","","166047.0","0.0","-166047.0","0.0018","0.0","-0.0018","23.86","-3961881.42","REMOVED","1","","","",25.0,-4.56,""
"2026-03-31","BD0S963","BD0S963","ETR","ETR","ETR 4 7/8 09/01/66","","0.0","189999.0","189999.0","0.0","0.0018","0.0018","20.15","3828479.85","ADDED","1","ETR",2871087,0.1,25.0,-19.4,1.94
"2026-03-31","BD5NDN8","BD5NDN8","ETR","ETR","ETR 4.9 10/01/66","","0.0","185408.0","185408.0","0.0","0.0018","0.0018","20.35","3773052.8","ADDED","1","ETR",2871087,0.1,25.0,-18.6,1.86
"2026-03-31","BMDX0S7","BMDX0S7","SF-C","SF","SF 6 1/8 PERP","","0.0","156936.0","156936.0","0.0","0.0018","0.0018","23.99","3764894.64","ADDED","1","SF-PC",17039,9.2,25.0,-4.04,37.17
"2026-03-31","BKDJPD1","BKDJPD1","AHL","AHL","AHL 5 5/8 PERP","","0.0","173712.0","173712.0","0.0","0.0017","0.0017","20.83","3618420.96","ADDED","1","","","",25.0,-16.68,""
