"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-04-07","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","",1466115.0,1463793.0,-2322.0,0.0474,0.047,-0.0004,67.14,-155899.08,"SELL",1
"2026-04-07","B3KRSW9","B3KRSW9","WFC-L","WFC","WFC 7 1/2 PERP","",40946.0,40874.0,-72.0,0.0229,0.0228,-0.0001,1168.51,-84132.72,"SELL",1
"2026-04-07","B3Z1BZ0","B3Z1BZ0","C","C","C 10.2985 10/30/40","",1588678.0,1586140.0,-2538.0,0.0225,0.0227,0.0002,29.95,-76013.1,"SELL",1
"2026-04-07","BPBP9W3","BPBP9W3","NEE","NEE","NEE 7.299 06/01/27","",698233.0,697135.0,-1098.0,0.0188,0.0189,0.0001,56.82,-62388.36,"SELL",1
"2026-04-07","BMHXRD7","BMHXRD7","SO-A","SO","SO 7 1/8 12/15/28","",700625.0,699509.0,-1116.0,0.0174,0.0174,0.0,51.92,-57942.72,"SELL",1
"2026-04-07","BRBVKF5","BRBVKF5","HPE","HPE","HPE 7 5/8 09/01/27","",534647.0,533801.0,-846.0,0.0171,0.0172,0.0001,67.35,-56978.1,"SELL",1
"2026-04-07","BN72V73","BN72V73","KKR-D","KKR","KKR 6 1/4 03/01/28","",887963.0,886559.0,-1404.0,0.0169,0.0169,0.0,39.76,-55823.04,"SELL",1
"2026-04-07","BTTRKK4","BTTRKK4","MCHP","MCHP","MCHP 7 1/2 03/15/28","",508738.0,507928.0,-810.0,0.0144,0.0145,0.0001,59.69,-48348.9,"SELL",1
"2026-04-07","BRBLDX4","BRBLDX4","NEE","NEE","NEE 7.234 11/01/27","",519803.0,518975.0,-828.0,0.013,0.0131,0.0001,52.72,-43652.16,"SELL",1
"2026-04-07","B2PB3Z7","B2PB3Z7","BAC-L","BAC","BAC 7 1/4 PERP","",23142.0,23106.0,-36.0,0.0131,0.0131,0.0,1190.25,-42849.0,"SELL",1
"2026-04-07","BPGN2R8","BPGN2R8","PCG-A","PCG","PCG 6 12/01/27","",560152.0,559270.0,-882.0,0.0116,0.0116,0.0,43.32,-38208.24,"SELL",1
"2026-04-07","BLL1ZY7","BLL1ZY7","T-C","T","T 4 3/4 PERP","",1243442.0,1241462.0,-1980.0,0.0111,0.0111,0.0,18.67,-36966.6,"SELL",1
"2026-04-07","BJ2KBT6","BJ2KBT6","JPM-EE","JPM","JPM 6 PERP","",866383.0,864997.0,-1386.0,0.0104,0.0104,0.0,25.08,-34760.88,"SELL",1
"2026-04-07","BF545Q2","BF545Q2","T","T","T 5.35 11/01/66","",942249.0,940755.0,-1494.0,0.0097,0.0097,0.0,21.5,-32121.0,"SELL",1
"2026-04-07","BGMJPW3","BGMJPW3","COF-I","COF","COF 5 PERP","",1053908.0,1052234.0,-1674.0,0.0095,0.0096,0.0001,19.0,-31806.0,"SELL",1
