"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-04-08","BRBLC59","BRBLC59","BA","BA","BA 6 10/15/27","",1463793.0,1459794.0,-3999.0,0.047,0.0481,0.0011,69.4,-277530.6,"SELL",1
"2026-04-08","B3KRSW9","B3KRSW9","WFC-L","WFC","WFC 7 1/2 PERP","",40874.0,40750.0,-124.0,0.0228,0.0229,0.0001,1181.0,-146444.0,"SELL",1
"2026-04-08","B3Z1BZ0","B3Z1BZ0","C","C","C 10.2985 10/30/40","",1586140.0,1581769.0,-4371.0,0.0227,0.0226,-0.0001,30.07,-131435.97,"SELL",1
"2026-04-08","BPBP9W3","BPBP9W3","NEE","NEE","NEE 7.299 06/01/27","",697135.0,695244.0,-1891.0,0.0189,0.0189,0.0,57.08,-107938.28,"SELL",1
"2026-04-08","BMHXRD7","BMHXRD7","SO-A","SO","SO 7 1/8 12/15/28","",699509.0,697587.0,-1922.0,0.0174,0.0172,-0.0002,51.93,-99809.46,"SELL",1
"2026-04-08","BRBVKF5","BRBVKF5","HPE","HPE","HPE 7 5/8 09/01/27","",533801.0,532344.0,-1457.0,0.0172,0.0172,0.0,67.96,-99017.72,"SELL",1
"2026-04-08","BN72V73","BN72V73","KKR-D","KKR","KKR 6 1/4 03/01/28","",886559.0,884141.0,-2418.0,0.0169,0.0172,0.0003,40.83,-98726.94,"SELL",1
"2026-04-08","BTTRKK4","BTTRKK4","MCHP","MCHP","MCHP 7 1/2 03/15/28","",507928.0,506533.0,-1395.0,0.0145,0.0149,0.0004,62.0,-86490.0,"SELL",1
"2026-04-08","BRBLDX4","BRBLDX4","NEE","NEE","NEE 7.234 11/01/27","",518975.0,517549.0,-1426.0,0.0131,0.013,-0.0001,52.93,-75478.18,"SELL",1
"2026-04-08","B2PB3Z7","B2PB3Z7","BAC-L","BAC","BAC 7 1/4 PERP","",23106.0,23044.0,-62.0,0.0131,0.0132,0.0001,1203.6,-74623.2,"SELL",1
"2026-04-08","BPGN2R8","BPGN2R8","PCG-A","PCG","PCG 6 12/01/27","",559270.0,557751.0,-1519.0,0.0116,0.0119,0.0003,44.72,-67929.68,"SELL",1
"2026-04-08","BLL1ZY7","BLL1ZY7","T-C","T","T 4 3/4 PERP","",1241462.0,1238052.0,-3410.0,0.0111,0.0111,0.0,18.82,-64176.2,"SELL",1
"2026-04-08","BJ2KBT6","BJ2KBT6","JPM-EE","JPM","JPM 6 PERP","",864997.0,862610.0,-2387.0,0.0104,0.0103,-0.0001,25.16,-60056.92,"SELL",1
