"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-06-26","","PFEP0524934","FLG A","Flagstar Bank NA 6.375%","Preferred Stock","Preferred Stock","",574328.2517,2664456.0,22.73,"USD","",""
"2026-06-26","","PFEP0604009","ET I","Energy Transfer LP 9.250%","Preferred Stock","Preferred Stock","",561320.4382,4911870.0,11.43,"USD","",""
"2026-06-26","","PFEP0599472","TDS V","Telephone and Data Systems Inc 6.000%","Preferred Stock","Preferred Stock","",578702.6417,2975409.0,18.62,"USD","",""
"2026-06-26","","PFEP0610261","FCNCN","First Citizens BancShares Inc/NC 6.625%","Preferred Stock","Preferred Stock","",538225.2768,2151818.0,24.99,"USD","",""
"2026-06-26","","PFEP0604199","BANC F","Banc of California Inc 7.750%","Preferred Stock","Preferred Stock","",519191.2598,2104902.0,25.17,"USD","",""
"2026-06-26","","PFEP0607986","KKR D","KKR & Co Inc 6.250%","Preferred Stock","Preferred Stock","",630537.9202,1290983.0,40.09,"USD","",""
"2026-06-26","","PFEP0598359","BW A","Babcock & Wilcox Enterprises Inc 7.750%","Preferred Stock","Preferred Stock","",313636.6818,2234221.0,22.7,"USD","",""
"2026-06-26","","PFEP0607085","BA A","Boeing Co/The 6.000%","Preferred Stock","Preferred Stock","",528594.6685,741040.0,68.26,"USD","",""
"2026-06-26","","PFEP0534511","RLJ A","RLJ Lodging Trust 7.800%","Preferred Stock","Preferred Stock","",497567.922,1982035.0,25.14,"USD","",""
"2026-06-26","","PFEP0603704","GNL D","Global Net Lease Inc 7.500%","Preferred Stock","Preferred Stock","",438002.7843,2132380.0,23.06,"USD","",""
"2026-06-26","","PFEP0540906","TWO C","Two Harbors Investment Corp 8.943%","Preferred Stock","Preferred Stock","",430706.1466,1948884.0,24.87,"USD","",""
"2026-06-26","","PFEP0607275","MBINL","Merchants Bancorp/IN 7.625%","Preferred Stock","Preferred Stock","",456942.4142,1911973.0,24.27,"USD","",""
"2026-06-26","","PFEP0423004","DHCNI","Diversified Healthcare Trust 5.625%","Preferred Stock","Preferred Stock","",398838.1057,2496557.0,17.8,"USD","",""
"2026-06-26","","PFEP0609321","XELLL","Xcel Energy Inc 6.250%","Preferred Stock","Preferred Stock","",470993.6117,1889003.0,23.5,"USD","",""
"2026-06-26","","PFEP0537365","ADAMN","Adamas Trust Inc 8.000%","Preferred Stock","Preferred Stock","",389104.9487,1816841.0,23.72,"USD","",""
"2026-06-26","","PFEP0501536","DHCNL","Diversified Healthcare Trust 6.250%","Preferred Stock","Preferred Stock","",370592.194,2198729.0,18.54,"USD","",""
"2026-06-26","","PFEP0611160","CTGG","Qwest Corp 6.500%","Preferred Stock","Preferred Stock","",397910.7693,2255458.0,17.85,"USD","",""
"2026-06-26","","PFEP0607697","TRTN F","Triton International Ltd 7.625%","Preferred Stock","Preferred Stock","",400303.4742,1603261.0,24.05,"USD","",""
"2026-06-26","","PFEP0586586","MFA C","MFA Financial Inc 9.307%","Preferred Stock","Preferred Stock","",375463.5414,1634244.0,22.64,"USD","",""
"2026-06-26","","PFEP0580365","TRTN C","Triton International Ltd 7.375%","Preferred Stock","Preferred Stock","",382654.2254,1531403.0,24.06,"USD","",""
"2026-06-26","","PFEP0611186","CTHH","Qwest Corp 6.750%","Preferred Stock","Preferred Stock","",355144.9976,1997461.0,18.09,"USD","",""
"2026-06-26","","PFEP0608885","STRC","Strategy Inc 3.870%","Preferred Stock","Preferred Stock","",462494.7415,477016.0,75.69,"USD","",""
"2026-06-26","","PFEP0531699","TWO B","Two Harbors Investment Corp 7.625%","Preferred Stock","Preferred Stock","",319040.5292,1458035.0,24.31,"USD","",""
"2026-06-26","","PFEP0606764","HPE C","Hewlett Packard Enterprise Co 7.625%","Preferred Stock","Preferred Stock","",280275.2263,292009.0,119.35,"USD","",""
"2026-06-26","","PFEP0604942","ALB A","Albemarle Corp 7.250%","Preferred Stock","Preferred Stock","",417478.1515,586646.0,57.63,"USD","",""
"2026-06-26","","PFEP0610378","ORCL D","Oracle Corp 6.500%","Preferred Stock","Preferred Stock","",415302.0057,720725.0,46.36,"USD","",""
"2026-06-26","","PFEP0609180","DTK","DTE Energy Co 6.250%","Preferred Stock","Preferred Stock","",351057.3137,1406979.0,23.66,"USD","",""
"2026-06-26","","PFEP0604637","ATLCZ","Atlanticus Holdings Corp 9.250%","Preferred Stock","Preferred Stock","",315557.3794,1249555.0,25.6,"USD","",""
"2026-06-26","","PFEP0549212","CODI B","Compass Diversified Holdings 7.875%","Preferred Stock","Preferred Stock","",296060.7209,1430608.0,21.91,"USD","",""
"2026-06-26","","PFEP0531053","PMT B","PennyMac Mortgage Investment Trust 9.919%","Preferred Stock","Preferred Stock","",337303.6503,1391747.0,22.49,"USD","",""
"2026-06-26","","PFEP0489187","VLYPP","Valley National Bancorp 7.812%","Preferred Stock","Preferred Stock","",302296.2157,1259347.0,24.72,"USD","",""
"2026-06-26","","PFEP0158782","SLMBP","SLM Corp 5.625%","Preferred Stock","Preferred Stock","",308387.1007,409515.0,74.79,"USD","",""
"2026-06-26","","PFEP0611103","GOOGM","Alphabet Inc 6.250%","Preferred Stock","Preferred Stock","",317293.6276,621792.0,48.95,"USD","",""
"2026-06-26","","PFEP0608562","STRD","Strategy Inc 10.000%","Preferred Stock","Preferred Stock","",454697.5568,602236.0,50.0,"USD","",""
"2026-06-26","","PFEP0607291","CRBD","Corebridge Financial Inc 6.375%","Preferred Stock","Preferred Stock","",311921.8492,1271154.0,22.78,"USD","",""
"2026-06-26","","PFEP0566463","CIM D","Chimera Investment Corp 9.332%","Preferred Stock","Preferred Stock","",299640.0357,1251434.0,23.06,"USD","",""
"2026-06-26","","PFEP0560425","CIM C","Chimera Investment Corp 8.704%","Preferred Stock","Preferred Stock","",289316.9047,1303765.0,22.13,"USD","",""
"2026-06-26","","PFEP0579284","ADAMM","Adamas Trust Inc 10.370%","Preferred Stock","Preferred Stock","",271013.4113,1142782.0,25.23,"USD","",""
"2026-06-26","","PFEP0581280","CODI C","Compass Diversified Holdings 7.875%","Preferred Stock","Preferred Stock","",258198.3979,1232084.0,21.78,"USD","",""
"2026-06-26","","PFEP0611004","RWTS","Redwood Trust Inc 9.750%","Preferred Stock","Preferred Stock","",268933.2768,1076912.0,24.71,"USD","",""
"2026-06-26","","PFEP0576793","BFS E","Saul Centers Inc 6.000%","Preferred Stock","Preferred Stock","",271372.6291,1189987.0,22.3,"USD","",""
"2026-06-26","","PFEP0542720","VNO M","Vornado Realty Trust 5.250%","Preferred Stock","Preferred Stock","",255149.0425,1494333.0,17.65,"USD","",""
"2026-06-26","","PFEP0530626","CODI A","Compass Diversified Holdings 7.250%","Preferred Stock","Preferred Stock","",256601.6851,1258774.0,19.84,"USD","",""
"2026-06-26","","PFEP0604645","BTSGU","BrightSpring Health Services Inc 6.750%","Preferred Stock","Preferred Stock","",184419.6385,107182.0,230.23,"USD","",""
"2026-06-26","","PFEP0534842","GNL A","Global Net Lease Inc 7.250%","Preferred Stock","Preferred Stock","",217432.9549,1071193.0,22.9,"USD","",""
"2026-06-26","","PFEP0599118","PSEC A","Prospect Capital Corp 5.350%","Preferred Stock","Preferred Stock","",265702.2818,1459745.0,16.44,"USD","",""
"2026-06-26","","PFEP0533315","IVR C","Invesco Mortgage Capital Inc 7.500%","Preferred Stock","Preferred Stock","",227970.2082,962492.0,24.23,"USD","",""
"2026-06-26","","PFEP0523977","CIM B","Chimera Investment Corp 9.744%","Preferred Stock","Preferred Stock","",233973.8169,968759.0,23.29,"USD","",""
