"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-09-03","","PFEP0608562","STRD","Strategy Inc 10.000%","Preferred Stock","Preferred Stock","",707913.233,981994.0,73.27,"USD","",""
"2026-09-03","","PFEP0607986","KKR D","KKR & Co Inc 6.250%","Preferred Stock","Preferred Stock","",697189.6214,1450487.0,46.8,"USD","",""
"2026-09-03","","PFEP0610378","ORCL D","Oracle Corp 6.500%","Preferred Stock","Preferred Stock","",722267.7565,1453246.0,45.96,"USD","",""
"2026-09-03","","PFEP0524934","FLG A","Flagstar Bank NA 6.375%","Preferred Stock","Preferred Stock","",586299.0485,2700761.0,23.85,"USD","",""
"2026-09-03","","PFEP0611160","CTGG","Qwest Corp 6.500%","Preferred Stock","Preferred Stock","",621627.2507,3598952.0,16.39,"USD","",""
"2026-09-03","","PFEP0599472","TDS V","Telephone and Data Systems Inc 6.000%","Preferred Stock","Preferred Stock","",600717.4456,3090924.0,18.98,"USD","",""
"2026-09-03","","PFEP0604009","ET I","Energy Transfer LP 9.250%","Preferred Stock","Preferred Stock","",566580.4905,4932502.0,11.4,"USD","",""
"2026-09-03","","PFEP0598359","BW A","Babcock & Wilcox Enterprises Inc 7.750%","Preferred Stock","Preferred Stock","",333524.3773,2321891.0,22.24,"USD","",""
"2026-09-03","","PFEP0540906","TWO C","Two Harbors Investment Corp 9.105%","Preferred Stock","Preferred Stock","",449915.42,2024484.0,25.3,"USD","",""
"2026-09-03","","PFEP0534511","RLJ A","RLJ Lodging Trust 7.800%","Preferred Stock","Preferred Stock","",506306.987,2018004.0,25.3,"USD","",""
"2026-09-03","","PFEP0603704","GNL D","Global Net Lease Inc 7.500%","Preferred Stock","Preferred Stock","",444829.1267,2138876.0,23.62,"USD","",""
"2026-09-03","","PFEP0604199","BANC F","Banc of California Inc 7.750%","Preferred Stock","Preferred Stock","",497738.7241,2008016.0,25.11,"USD","",""
