"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-04-13","","PFEP0604199","BANC F","Banc of California Inc 7.750%","Preferred Stock","Preferred Stock",58671345.6,0.026,2328228.0,25.2,"USD","",""
"2026-04-13","","PFEP0604009","ET I","Energy Transfer LP 9.250%","Preferred Stock","Preferred Stock",55788386.88,0.0247,4711857.0,11.84,"USD","",""
"2026-04-13","","PFEP0610261","FCNCN","First Citizens BancShares Inc/NC 6.625%","Preferred Stock","Preferred Stock",54140710.05,0.024,2166495.0,24.99,"USD","",""
"2026-04-13","","PFEP0599472","TDS V","Telephone and Data Systems Inc 6.000%","Preferred Stock","Preferred Stock",51985749.76,0.023,2730344.0,19.04,"USD","",""
"2026-04-13","","PFEP0524934","FLG A","Flagstar Bank NA 6.375%","Preferred Stock","Preferred Stock",50913596.14,0.0225,2235013.0,22.78,"USD","",""
"2026-04-13","","PFEP0603704","GNL D","Global Net Lease Inc 7.500%","Preferred Stock","Preferred Stock",48194462.2,0.0213,2034380.0,23.69,"USD","",""
"2026-04-13","","PFEP0534511","RLJ A","RLJ Lodging Trust 7.800%","Preferred Stock","Preferred Stock",47707590.74,0.0211,1910979.0,24.97,"USD","",""
"2026-04-13","","PFEP0607085","BA A","Boeing Co/The 6.000%","Preferred Stock","Preferred Stock",46080401.62,0.0204,665998.0,69.19,"USD","",""
"2026-04-13","","PFEP0423004","DHCNI","Diversified Healthcare Trust 5.625%","Preferred Stock","Preferred Stock",44910056.35,0.0199,2501953.0,17.95,"USD","",""
"2026-04-13","","PFEP0607275","MBINL","Merchants Bancorp/IN 7.625%","Preferred Stock","Preferred Stock",44865773.75,0.0199,1850135.0,24.25,"USD","",""
"2026-04-13","","PFEP0540906","TWO C","Two Harbors Investment Corp 8.944%","Preferred Stock","Preferred Stock",44394405.72,0.0197,1795164.0,24.73,"USD","",""
"2026-04-13","","PFEP0598359","BW A","Babcock & Wilcox Enterprises Inc 7.750%","Preferred Stock","Preferred Stock",43629430.4,0.0193,2057992.0,21.2,"USD","",""
"2026-04-13","","PFEP0609321","XELLL","Xcel Energy Inc 6.250%","Preferred Stock","Preferred Stock",43205218.03,0.0191,1740041.0,24.83,"USD","",""
"2026-04-13","","PFEP0607986","KKR D","KKR & Co Inc 6.250%","Preferred Stock","Preferred Stock",42757626.72,0.0189,1076476.0,39.72,"USD","",""
"2026-04-13","","PFEP0066209","FLG U","Flagstar Bank NA 6.000%","Preferred Stock","Preferred Stock",41203235.66,0.0182,1021399.0,40.34,"USD","",""
"2026-04-13","","PFEP0513507","CTBB","Qwest Corp 6.500%","Preferred Stock","Preferred Stock",41138372.68,0.0182,2140394.0,19.22,"USD","",""
"2026-04-13","","PFEP0501536","DHCNL","Diversified Healthcare Trust 6.250%","Preferred Stock","Preferred Stock",40431827.8,0.0179,2221529.0,18.2,"USD","",""
"2026-04-13","","PFEP0608885","STRC","Strategy Inc 3.915%","Preferred Stock","Preferred Stock",39312800.0,0.0174,393128.0,100.0,"USD","",""
"2026-04-13","","PFEP0604942","ALB A","Albemarle Corp 7.250%","Preferred Stock","Preferred Stock",38766960.56,0.0172,553972.0,69.98,"USD","",""
"2026-04-13","","PFEP0603522","APO A","Apollo Global Management Inc 6.750%","Preferred Stock","Preferred Stock",37797415.59,0.0167,678711.0,55.69,"USD","",""
"2026-04-13","","PFEP0537365","ADAMN","Adamas Trust Inc 8.000%","Preferred Stock","Preferred Stock",37730950.4,0.0167,1649080.0,22.88,"USD","",""
"2026-04-13","","PFEP0608562","STRD","Strategy Inc 10.000%","Preferred Stock","Preferred Stock",37418600.0,0.0166,492350.0,76.0,"USD","",""
"2026-04-13","","PFEP0527051","CTDD","Qwest Corp 6.750%","Preferred Stock","Preferred Stock",36791279.8,0.0163,1882870.0,19.54,"USD","",""
"2026-04-13","","PFEP0607697","TRTN F","Triton International Ltd 7.625%","Preferred Stock","Preferred Stock",36693112.8,0.0163,1479561.0,24.8,"USD","",""
"2026-04-13","","PFEP0604637","ATLCZ","Atlanticus Holdings Corp 9.250%","Preferred Stock","Preferred Stock",35531926.06,0.0157,1411117.0,25.18,"USD","",""
"2026-04-13","","PFEP0580365","TRTN C","Triton International Ltd 7.375%","Preferred Stock","Preferred Stock",35520427.49,0.0157,1420249.0,25.01,"USD","",""
"2026-04-13","","PFEP0586586","MFA C","MFA Financial Inc 9.307%","Preferred Stock","Preferred Stock",34744908.96,0.0154,1505412.0,23.08,"USD","",""
"2026-04-13","","PFEP0531699","TWO B","Two Harbors Investment Corp 7.625%","Preferred Stock","Preferred Stock",33147979.48,0.0147,1343111.0,24.68,"USD","",""
"2026-04-13","","PFEP0489187","VLYPP","Valley National Bancorp 7.812%","Preferred Stock","Preferred Stock",32057879.7,0.0142,1279245.0,25.06,"USD","",""
"2026-04-13","","PFEP0609180","DTK","DTE Energy Co 6.250%","Preferred Stock","Preferred Stock",31715102.07,0.014,1296081.0,24.47,"USD","",""
"2026-04-13","","PFEP0531053","PMT B","PennyMac Mortgage Investment Trust 9.926%","Preferred Stock","Preferred Stock",30112935.03,0.0133,1281947.0,23.49,"USD","",""
"2026-04-13","","PFEP0158782","SLMBP","SLM Corp 5.632%","Preferred Stock","Preferred Stock",29895882.44,0.0132,400588.0,74.63,"USD","",""
"2026-04-13","","PFEP0579284","ADAMM","Adamas Trust Inc 10.362%","Preferred Stock","Preferred Stock",28204404.3,0.0125,1132707.0,24.9,"USD","",""
"2026-04-13","","PFEP0607291","CRBD","Corebridge Financial Inc 6.375%","Preferred Stock","Preferred Stock",27632532.0,0.0122,1170870.0,23.6,"USD","",""
"2026-04-13","","PFEP0549212","CODI B","Compass Diversified Holdings 7.875%","Preferred Stock","Preferred Stock",27504155.6,0.0122,1317880.0,20.87,"USD","",""
"2026-04-13","","PFEP0566463","CIM D","Chimera Investment Corp 9.332%","Preferred Stock","Preferred Stock",27240593.11,0.0121,1152797.0,23.63,"USD","",""
"2026-04-13","","PFEP0560425","CIM C","Chimera Investment Corp 8.704%","Preferred Stock","Preferred Stock",26240080.15,0.0116,1200919.0,21.85,"USD","",""
"2026-04-13","","PFEP0542720","VNO M","Vornado Realty Trust 5.250%","Preferred Stock","Preferred Stock",25882685.7,0.0115,1496109.0,17.3,"USD","",""
"2026-04-13","","PFEP0534842","GNL A","Global Net Lease Inc 7.250%","Preferred Stock","Preferred Stock",25808429.9,0.0114,1144498.0,22.55,"USD","",""
"2026-04-13","","PFEP0576793","BFS E","Saul Centers Inc 6.000%","Preferred Stock","Preferred Stock",24920420.61,0.011,1118009.0,22.29,"USD","",""
"2026-04-13","","PFEP0599118","PSEC A","Prospect Capital Corp 5.350%","Preferred Stock","Preferred Stock",23721645.33,0.0105,1348587.0,17.59,"USD","",""
"2026-04-13","","PFEP0581280","CODI C","Compass Diversified Holdings 7.875%","Preferred Stock","Preferred Stock",23356468.38,0.0103,1134911.0,20.58,"USD","",""
"2026-04-13","","PFEP0530626","CODI A","Compass Diversified Holdings 7.250%","Preferred Stock","Preferred Stock",22577178.36,0.01,1159588.0,19.47,"USD","",""
"2026-04-13","","PFEP0610584","FHN H","First Horizon Corp 6.750%","Preferred Stock","Preferred Stock",21476339.28,0.0095,863544.0,24.87,"USD","",""
"2026-04-13","","PFEP0610139","SRJN","Spire Inc 6.375%","Preferred Stock","Preferred Stock",21435386.56,0.0095,860168.0,24.92,"USD","",""
"2026-04-13","","PFEP0609420","TCPA","TransCanada PipeLines Ltd 6.250%","Preferred Stock","Preferred Stock",21401019.03,0.0095,881789.0,24.27,"USD","",""
"2026-04-13","","PFEP0533315","IVR C","Invesco Mortgage Capital Inc 7.500%","Preferred Stock","Preferred Stock",21365782.7,0.0095,886547.0,24.1,"USD","",""
"2026-04-13","","PFEP0523977","CIM B","Chimera Investment Corp 9.744%","Preferred Stock","Preferred Stock",20981452.48,0.0093,892448.0,23.51,"USD","",""
"2026-04-13","","PFEP0596916","VNO N","Vornado Realty Trust 5.250%","Preferred Stock","Preferred Stock",20343374.1,0.009,1189671.0,17.1,"USD","",""
"2026-04-13","","PFEP0582072","GNL B","Global Net Lease Inc 6.875%","Preferred Stock","Preferred Stock",20216296.88,0.009,939419.0,21.52,"USD","",""
"2026-04-13","","PFEP0606897","CICB","CION Investment Corp 7.500%","Preferred Stock","Preferred Stock",20175701.49,0.0089,807351.0,24.99,"USD","",""
"2026-04-13","","PFEP0599779","WAL A","Western Alliance Bancorp 4.250%","Preferred Stock","Preferred Stock",19965440.85,0.0088,855051.0,23.35,"USD","",""
"2026-04-13","","PFEP0596403","BHFAN","Brighthouse Financial Inc 5.375%","Preferred Stock","Preferred Stock",19685576.25,0.0087,1474575.0,13.35,"USD","",""
"2026-04-13","","PFEP0610733","NEE W","NextEra Energy Capital Holdings Inc 6.500%","Preferred Stock","Preferred Stock",19568371.26,0.0087,782810.0,25.0,"USD","",""
"2026-04-13","","PFEP0600247","HPP C","Hudson Pacific Properties Inc 4.750%","Preferred Stock","Preferred Stock",19477934.42,0.0086,1441742.0,13.51,"USD","",""
