"date","isin","cusip","ticker_raw","name","sector","asset_class","mkt_val","weight","shares","price","currency","exchange","country"
"2026-07-04","","48128B648","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",70518720,0.017998,2784000,25.33,"USD","",""
"2026-07-04","","48128B655","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",61248456,0.015632,2552019,24.0,"USD","",""
"2026-07-04","","94988U151","WFC","Wells Fargo & Co","Preferred Stock","PFD",56373614.08,0.014388,3027584,18.62,"USD","",""
"2026-07-04","","48128B549","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",52296760.17,0.013347,2783223,18.79,"USD","",""
"2026-07-04","","48128B523","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",51996332.16,0.013271,3009047,17.28,"USD","",""
"2026-07-04","","060505229","BAC","Bank of America Corp","Preferred Stock","PFD",50877323.68,0.012985,2031842,25.04,"USD","",""
"2026-07-04","","00206R706","T","AT&T Inc","Preferred Stock","PFD",47129393.3,0.012029,2632927,17.9,"USD","",""
"2026-07-04","","06053U601","BAC","Bank of America Corp","Preferred Stock","PFD",44501659.71,0.011358,2080489,21.39,"USD","",""
"2026-07-04","","48128B580","JPM","JPMorgan Chase & Co","Preferred Stock","PFD",41620131.08,0.010623,2257057,18.44,"USD","",""
"2026-07-04","","14040H824","COF","Capital One Financial Corp","Preferred Stock","PFD",41380213.29,0.010561,2257513,18.33,"USD","",""
"2026-07-04","","00206R300","T","AT&T Inc","Preferred Stock","PFD",41025420.99,0.010471,1990559,20.61,"USD","",""
"2026-07-04","","060505179","BAC","Bank of America Corp","Preferred Stock","PFD",40269522.54,0.010278,1572414,25.61,"USD","",""
"2026-07-04","","06055H202","BAC","Bank of America Corp","Preferred Stock","PFD",39153813.3,0.009993,1958670,19.99,"USD","",""
"2026-07-04","","61762V838","MS","Morgan Stanley","Preferred Stock","PFD",38235214.71,0.009915,1504731,25.41,"USD","",""
"2026-07-04","","61762V853","MS","Morgan Stanley","Preferred Stock","PFD",37886941.14,0.009823,1505242,25.17,"USD","",""
"2026-07-04","","61761J406","MS","Morgan Stanley","Preferred Stock","PFD",37602977.79,0.00975,1504721,24.99,"USD","",""
"2026-07-04","","26441C501","DUK","Duke Energy Corp","Preferred Stock","PFD",37227305.5,0.009501,1505350,24.73,"USD","",""
"2026-07-04","","61762V606","MS","Morgan Stanley","Preferred Stock","PFD",35556721.3,0.009213,1505365,23.62,"USD","",""
"2026-07-04","","020002838","ALL","Allstate Corp/The","Preferred Stock","PFD",34536508.56,0.008953,1730286,19.96,"USD","",""
"2026-07-04","","00206R508","T","AT&T Inc","Preferred Stock","PFD",34312709.86,0.008757,1805666,19.0028,"USD","",""
"2026-07-04","","61762V861","MS","Morgan Stanley","Preferred Stock","PFD",33039474.84,0.008563,1956156,16.89,"USD","",""
"2026-07-04","","61762V200","MS","Morgan Stanley","Preferred Stock","PFD",32791615.5,0.008515,1297650,25.27,"USD","",""
"2026-07-04","","06055H806","BAC","Bank of America Corp","Preferred Stock","PFD",33224401.6,0.00848,1952080,17.02,"USD","",""
"2026-07-04","","14040H782","COF","Capital One Financial Corp","Preferred Stock","PFD",33007829.4,0.008424,1880788,17.55,"USD","",""
"2026-07-04","","61763E207","MS","Morgan Stanley","Preferred Stock","PFD",32196094.64,0.008357,1279654,25.16,"USD","",""
"2026-07-04","","94988U128","WFC","Wells Fargo & Co","Preferred Stock","PFD",32408485.34,0.008271,1760374,18.41,"USD","",""
"2026-07-04","","98389B878","XEL","Xcel Energy Inc","Preferred Stock","PFD",32059310.76,0.008182,1354428,23.67,"USD","",""
